gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Degs1	0.029961256849228877	0.5569228278101681	0.789	0.5	1	0.02435814715942737	0.4667019779654203	0.756	0.667	1	0.029961256849228877	0.04812297498581442	Cxcl9+ TRC
Mybbp1a	0.048581952240667366	0.5164926944846885	0.854	0.5	1	0.028466909506489276	0.5456368640072737	0.799	0.333	1	0.048581952240667366	0.056123454076127906	Cxcl9+ TRC
Rpl10-ps3	0.029489854733518846	0.4926083709629239	0.822	0.75	1	0.03989207073647489	0.39346219969733265	0.75	0.667	1	0.03989207073647489	0.05811005793483366	Cxcl9+ TRC
Cd274	0.03365220326302829	0.5967413634763671	0.593	0	1	0.04677512246055316	0.5321002123753944	0.602	0.333	1	0.04677512246055316	0.066171935741600435	Cxcl9+ TRC
Cxcl9	3.0450151334928016e-15	1.8674239816466591	1	0.179	6.410670360542395e-11	8.553596422208891e-16	1.9344045190839614	1	0.348	1.800788654767638e-11	3.0450151334928016e-15	1.710719284441776e-15	Marco_LEC
Ccl2	2.2196241029224555e-14	1.8564735763061144	0.927	0.214	4.672974623882646e-10	5.776795807686388e-12	1.326608946067663	0.957	0.478	1.2161888213922153e-7	5.776795807686388e-12	4.439248205844857e-14	Marco_LEC
Iigp1	2.028161098132421e-12	1.2514320973599642	0.947	0.357	4.2698875598981864e-8	9.438336844526635e-14	1.3194415488620654	0.972	0.435	1.9870530558781926e-9	2.028161098132421e-12	1.8876673689052336e-13	Marco_LEC
Cxcl10	1.446310552691938e-11	1.1818818616748348	0.953	0.429	3.044917606582337e-7	5.073621775421014e-13	1.3414544221604119	0.974	0.478	1.0681495923793861e-8	1.446310552691938e-11	1.0147243550839454e-12	Marco_LEC
Rsad2	2.1541982290432445e-9	1.4242036430236966	0.753	0.036	4.5352335316047425e-5	5.0144107178009145e-11	1.7111516516856287	0.826	0.087	1.0556838884186265e-6	2.1541982290432445e-9	1.0028821435350356e-10	Marco_LEC
Slfn5	2.1225430188197864e-6	0.8284699873496638	0.827	0.464	0.044685898175212964	5.0715994981418475e-11	1.238402604809317	0.887	0.348	1.067723842343803e-6	2.1225430188197864e-6	1.0143198996026459e-10	Marco_LEC
Gbp2	1.3082102090124066e-9	1.183176231594447	0.813	0.214	2.7541749530338196e-5	5.6233414581695e-11	1.611289943515064	0.844	0.217	1.183882077188425e-6	1.3082102090124066e-9	1.1246682916022774e-10	Marco_LEC
Isg15	9.990198282748891e-9	1.0707571496722434	0.88	0.357	2.103236444467124e-4	4.64862932190411e-10	1.1224282381418553	0.895	0.478	9.786759311404723e-6	9.990198282748891e-9	9.297258641647227e-10	Marco_LEC
Gbp7	1.0185770553686713e-9	1.0502294191031094	0.873	0.321	2.144410274667664e-5	2.4869817298689755e-7	0.9052843660375937	0.841	0.522	0.005235842635893154	2.4869817298689755e-7	2.0371541096998435e-9	Marco_LEC
Txn1	1.8585361397957817e-5	0.6302232135712107	0.827	0.5	0.39127761351120594	1.1222908566764073e-9	0.8546349861448409	0.9	0.565	2.3627589405608402e-5	1.8585361397957817e-5	2.2445817120932708e-9	Marco_LEC
Clic4	3.632276976979808e-7	0.7815944010437013	0.86	0.5	0.00764703271963559	1.1285957701489543e-9	0.8254714324200254	0.9	0.565	2.3760326748945937e-5	3.632276976979808e-7	2.2571915390241787e-9	Marco_LEC
Ccl7	1.1661366815907357e-9	1.4292487631726931	0.713	0.036	2.4550675557529758e-5	1.4034334129326447e-8	1.2739662861983048	0.772	0.174	2.9546483642470966e-4	1.4034334129326447e-8	2.332273361821591e-9	Marco_LEC
Ifi204	7.066336947847602e-9	1.2413659946658697	0.727	0.179	1.4876759176303555e-4	1.6885179232249308e-9	1.4404594573845675	0.749	0.043	3.5548367837654466e-5	7.066336947847602e-9	3.377035843598757e-9	Marco_LEC
Ifit1	1.5498738264567743e-7	1.1361410448471814	0.647	0.071	0.003262949366839447	2.0535860814269338e-9	1.3982086868873846	0.757	0.087	4.3234147772281234e-5	1.5498738264567743e-7	4.107172158636652e-9	Marco_LEC
Ifi211	4.202431830620573e-7	1.1558166697299732	0.613	0.107	0.008847379733005492	3.037468524325947e-9	1.376452096257727	0.724	0	6.394782484263415e-5	4.202431830620573e-7	6.074937039425659e-9	Marco_LEC
F830016B08Rik	3.4785656833790664e-9	1.3407777605062021	0.753	0.179	7.323424333217949e-5	7.052505507154967e-9	1.3924616249861494	0.754	0.174	1.4847639844213351e-4	7.052505507154967e-9	6.957131354657692e-9	Marco_LEC
Nts	3.8468239374916475e-9	1.7735654594521566	0.673	0	8.098718435601166e-5	3.5131950726577143e-8	1.373756492583124	0.749	0.174	7.396329586466286e-4	3.5131950726577143e-8	7.693647860185216e-9	Marco_LEC
Ifi44	1.4949049046795344e-8	1.0468507390044286	0.767	0.25	3.147223295821824e-4	4.472312178523956e-9	1.2311186753618018	0.824	0.348	9.415558829446484e-5	1.4949049046795344e-8	8.944624337046324e-9	Marco_LEC
Gm4951	5.01049080155092e-9	1.1175681905841515	0.773	0.214	1.0548586284505151e-4	1.6324971155510518e-7	1.1363567744749106	0.726	0.304	0.0034368961773696294	1.6324971155510518e-7	1.0020981577996787e-8	Marco_LEC
Malat1	5.63030343324042e-9	0.7607563645451076	0.973	0.821	1.1853477818001056e-4	5.218385404507742e-7	0.36278735273744944	0.992	1	0.010986266792110148	5.218385404507742e-7	1.1260606834780509e-8	Marco_LEC
Ifitm3	5.851299605125363e-7	0.2952078779637395	0.98	0.929	0.012318741058670427	6.99894656296027e-9	0.3001692193330885	0.992	0.957	1.4734882199000257e-4	5.851299605125363e-7	1.3997893076935243e-8	Marco_LEC
Emp1	9.114058695831341e-9	1.3887044104795339	0.653	0	1.9187827772333723e-4	7.353302319009439e-4	0.590153834074262	0.678	0.391	1	7.353302319009439e-4	1.8228117308596573e-8	Marco_LEC
Tspo	1.0931282915246616e-8	0.9514207392244476	0.827	0.393	2.30136299214687e-4	2.874501181525338e-7	0.6874345621350253	0.872	0.696	0.0060516873374652945	2.874501181525338e-7	2.186256571100023e-8	Marco_LEC
Irf7	2.604770287972928e-8	1.115137150224567	0.78	0.214	5.483822887269405e-4	1.1364118735697648e-8	1.1307312935994642	0.818	0.348	2.3924879174264257e-4	2.604770287972928e-8	2.2728237342252073e-8	Marco_LEC
Ifi203	1.2564950069547377e-8	1.159673848125325	0.76	0.179	2.6452989381418093e-4	1.6898921025092344e-8	1.2292163221012522	0.785	0.261	3.557729843412691e-4	1.6898921025092344e-8	2.5129899981216702e-8	Marco_LEC
Tapbp	1.1464991976401906e-4	0.6611744625731576	0.733	0.393	1	2.2431978345888543e-8	0.8233537497586547	0.857	0.522	4.722604401159915e-4	1.1464991976401906e-4	4.4863956188583405e-8	Marco_LEC
Irgm1	2.6011748442435217e-8	1.037610203777857	0.72	0.214	5.476253399585887e-4	1.392409552952302e-6	0.9193186740040622	0.767	0.435	0.02931439831830481	1.392409552952302e-6	5.2023496208259344e-8	Marco_LEC
Ly6a	2.0980180381181098e-7	1.0797056212933027	0.773	0.143	0.004416957375650056	2.697591374949092e-8	1.060981842745818	0.877	0.391	5.679239121680323e-4	2.0980180381181098e-7	5.39518267712818e-8	Marco_LEC
Ifit3	4.445361115079259e-7	1.070621515137854	0.633	0.107	0.009358818755576365	3.344286913030488e-8	1.2746072171226333	0.668	0	7.040727238003087e-4	4.445361115079259e-7	6.688573714218423e-8	Marco_LEC
Npc2	7.080005517458834e-4	0.48540060784156047	0.827	0.571	1	3.9626869507801343e-8	0.7518521728520043	0.841	0.565	8.342644837477417e-4	7.080005517458834e-4	7.925373744531376e-8	Marco_LEC
Tm4sf1	4.5162659623890375e-8	1.1255750947574548	0.813	0.286	9.508094730617641e-4	0.002017819222677297	0.3868528047328912	0.857	0.739	1	0.002017819222677297	9.032531720811473e-8	Marco_LEC
Ifit2	1.8329868295194864e-7	1.1753666750636074	0.653	0.107	0.0038589871721873745	4.673237948525834e-8	1.291376587811566	0.693	0.087	9.838567853031439e-4	1.8329868295194864e-7	9.34647567866012e-8	Marco_LEC
Xdh	2.831012095649534e-6	1.0091774064562384	0.62	0.143	0.059601297649709645	5.3801033409808e-8	1.2975061112140807	0.716	0.174	0.001132673156376688	2.831012095649534e-6	1.0760206392506451e-7	Marco_LEC
Bst2	2.2763355061484463e-4	0.44297074267012126	0.927	0.679	1	5.623332808672397e-8	0.4796024100904803	0.941	0.826	0.0011838802562097997	2.2763355061484463e-4	1.1246665301126061e-7	Marco_LEC
Ifi205	8.023486076395715e-8	1.3100774851706587	0.6	0	0.0016891845236635897	1.2477060055714662e-7	1.2592742012352443	0.634	0	0.002626795453529608	1.2477060055714662e-7	1.604697150902815e-7	Marco_LEC
Klf6	1.117478873800009e-6	0.9893701524224531	0.747	0.25	0.023526282730111592	1.0942898947937746e-7	0.8661189536890973	0.841	0.478	0.0023038085155093336	1.117478873800009e-6	2.1885796698405087e-7	Marco_LEC
Igtp	2.896848061156108e-6	0.9093307192778943	0.667	0.214	0.06098734223151954	1.8615742057992323e-7	1.2362658001569948	0.688	0.174	0.003919172175469124	2.896848061156108e-6	3.7231480650526097e-7	Marco_LEC
Samhd1	3.358321369368796e-5	0.683697905489157	0.713	0.321	0.7070273978932127	2.0760667783098824e-7	1.0958869846266914	0.744	0.348	0.004370743388375796	3.358321369368796e-5	4.1521331256144353e-7	Marco_LEC
Etnk1	4.16538730535068e-6	0.9687237990532762	0.613	0.179	0.08769389893954786	2.3656668861027343e-7	1.0966275111559378	0.729	0.304	0.004980438495312087	4.16538730535068e-6	4.731333212567484e-7	Marco_LEC
AA467197	3.772901030172841e-5	1.0479387820185053	0.42	0	0.7943088538822881	2.461121126465091e-7	1.254867949491669	0.616	0	0.005181398307546955	3.772901030172841e-5	4.92224164721846e-7	Marco_LEC
Gbp4	3.959502734231244e-7	1.1443653136445422	0.633	0.143	0.008335941106377037	5.386007849645972e-7	1.136346041647935	0.734	0.261	0.011339162325859665	5.386007849645972e-7	7.919003900696302e-7	Marco_LEC
Cd274	1.2622015890492064e-6	1.0410073777012927	0.627	0.143	0.026573130054252943	4.6935049524342366e-7	1.145245855536118	0.708	0.304	0.009881235976359799	1.2622015890492064e-6	9.387007701969607e-7	Marco_LEC
Phf11b	2.2651539711033722e-05	0.903680148561101	0.513	0.107	0.4768828655363929	4.7580391416270965e-7	1.099394190102723	0.598	0	0.010017099804867527	2.2651539711033722e-05	9.516076019360551e-7	Marco_LEC
Usp18	2.9253092586200086e-5	0.9240759867601449	0.567	0.143	0.6158653582172704	6.478362566020077e-7	1.1742157562582118	0.647	0.13	0.013638896710242068	2.9253092586200086e-5	1.2956720935122002e-6	Marco_LEC
Dnajb6	7.905854125529556e-7	0.9189684167354721	0.693	0.25	0.016644194690477374	0.018214596980231434	0.4144726909021307	0.655	0.478	1	0.018214596980231434	1.5811702000806167e-6	Marco_LEC
Gm26917	8.185048376020736e-7	1.2667630319018528	0.58	0.071	0.017231982346036456	6.437816922851279e-4	0.8960085412711398	0.588	0.348	1	6.437816922851279e-4	1.6370090052539783e-6	Marco_LEC
Mndal	8.477443543195987e-7	1.001761837206145	0.66	0.143	0.01784756189149051	1.0246656063923348e-5	0.9496761875656397	0.673	0.261	0.21572285011377826	1.0246656063923348e-5	1.6954879899687087e-6	Marco_LEC
Gbp5	4.1193955158426833e-4	0.746897639824863	0.493	0.179	1	8.64491720216996e-7	1.0952414469052445	0.639	0.13	0.018200144185728417	4.1193955158426833e-4	1.728982693088059e-6	Marco_LEC
9930111J21Rik2	3.4820857499248316e-6	1.101911793311506	0.62	0.214	0.07330835129316748	9.041710239826075e-7	1.1069514099387467	0.67	0.217	0.019035512567905838	3.4820857499248316e-6	1.8083412304399743e-6	Marco_LEC
Procr	9.518458867122918e-7	1.0221637142517426	0.747	0.321	0.020039211452953877	0.0019063814926984339	0.5926300478971316	0.688	0.565	1	0.0019063814926984339	1.9036908674139925e-6	Marco_LEC
Nupr1	1.0431229462723237e-6	1.0518738288942031	0.627	0.143	0.02196086738787123	1.6297293923745872e-4	0.8416034978650697	0.647	0.391	1	1.6297293923745872e-4	2.0862448044391653e-6	Marco_LEC
Akap12	1.0596074174638885e-6	1.2759378621122326	0.553	0.036	0.022307914959867243	1.7849725203323086e-4	1.0111698889407121	0.545	0.217	1	1.7849725203323086e-4	2.1192137121598963e-6	Marco_LEC
Gm20559	6.940724101063815e-6	0.8884400490437396	0.58	0.143	0.1461230644996965	1.0721453025559576e-6	1.0766072114630725	0.634	0.13	0.022571875054710575	6.940724101063815e-6	2.1442894556163667e-6	Marco_LEC
Slfn2	2.3770500279893295e-5	0.807299630041999	0.693	0.286	0.5004403423925935	1.189214873085371e-6	1.1217533453642488	0.665	0.217	0.025036540723066315	2.3770500279893295e-5	2.378428331938728e-6	Marco_LEC
Msn	9.45035758142735e-6	0.8325261444629983	0.713	0.321	0.19895837816179	1.2638016629671926e-6	0.8282243360956297	0.752	0.391	0.026606816410448306	9.45035758142735e-6	2.5276017287397415e-6	Marco_LEC
Rbms1	2.6766309992509685e-6	0.8003974885257946	0.76	0.321	0.05635111242723064	1.3809670959236561e-6	0.7172970680082836	0.795	0.522	0.029073500270480734	2.6766309992509685e-6	2.7619322847771917e-6	Marco_LEC
Serping1	1.4321442861050693e-6	1.0667245863012644	0.627	0.143	0.030150933655370023	2.839651200177157e-6	1.0731249474779367	0.668	0.261	0.05978317671732969	2.839651200177157e-6	2.864286521172885e-6	Marco_LEC
Rdh10	1.5025449390641141e-6	1.0854897960774392	0.613	0.107	0.031633078602116796	2.4498386895679446e-5	0.9003293745002474	0.642	0.261	0.5157645393147394	2.4498386895679446e-5	3.0050876204869366e-6	Marco_LEC
Ubd	1.5331897805232817e-6	0.9623046168660637	0.687	0.179	0.03227824444935665	1.2427774507773587e-4	0.6664911746972333	0.923	0.478	1	1.2427774507773587e-4	3.066377210375661e-6	Marco_LEC
Sp100	1.23833252454153e-4	0.7772953032858647	0.467	0.107	1	1.5442003407546243e-6	0.9934245708909772	0.609	0.087	0.032510049773907104	1.23833252454153e-4	3.088398296954554e-6	Marco_LEC
Ifi207	4.325369922124976e-5	0.8546234824763685	0.473	0.071	0.9106201297049712	2.176476055542435e-6	0.9767097992946009	0.555	0	0.045821350397334884	4.325369922124976e-5	4.3529473740368506e-6	Marco_LEC
Irf8	2.403047911143165e-6	0.8326573574761134	0.787	0.321	0.050591367673297055	6.956023556853715e-6	0.7183889859573944	0.795	0.478	0.14644516394244125	6.956023556853715e-6	4.806090047647064e-6	Marco_LEC
Dst	2.6003017908105778e-6	0.9944190571050613	0.667	0.25	0.054744153601935096	5.440215713595741e-5	0.749722393745407	0.711	0.391	1	5.440215713595741e-5	5.200596820051756e-6	Marco_LEC
S1pr1	3.273958811421326e-6	0.845799808639745	0.713	0.286	0.06892665485685318	5.567738683105081e-6	0.7190991814629268	0.737	0.522	0.11721760249541127	5.567738683105081e-6	6.547906904036353e-6	Marco_LEC
Rnf213	0.002213653812836697	0.5602213058832971	0.627	0.286	1	3.521267617625063e-6	0.9225920472570783	0.685	0.304	0.07413324715386045	0.002213653812836697	7.042522835924493e-6	Marco_LEC
Trim30a	5.13207844793565e-5	0.7638732709914716	0.727	0.321	1	3.6688514541599304e-6	0.8104241346720176	0.783	0.435	0.07724032966442901	5.13207844793565e-5	7.337689447848866e-6	Marco_LEC
Sema3a	3.765114305344947e-6	0.9498359719463436	0.62	0.143	0.07926695147042717	1.9179084792824737e-4	0.7951413954489998	0.632	0.304	1	1.9179084792824737e-4	7.530214434604155e-6	Marco_LEC
Vcam1	3.812662478768797e-6	0.997951692417538	0.673	0.25	0.08026798316551949	2.90233714157118e-4	0.7097110661916526	0.673	0.478	1	2.90233714157118e-4	7.62531042114242e-6	Marco_LEC
Zbp1	3.923097451146527e-6	0.8906668291246844	0.64	0.179	0.08259297063898784	2.8135737008312836e-5	0.8596825451279323	0.675	0.391	0.5923416712360101	2.8135737008312836e-5	7.846179511599442e-6	Marco_LEC
Cd47	0.0022670117047998034	0.47354520485975504	0.787	0.5	1	3.961127075410505e-6	0.5326525942217255	0.793	0.652	0.08339360831861736	0.0022670117047998034	7.922238460293305e-6	Marco_LEC
Upp1	4.9433044276252646e-5	0.856268904129331	0.547	0.179	1	4.167994951652366e-6	0.970749262891931	0.693	0.304	0.08774879771713726	4.9433044276252646e-5	8.335972531122822e-6	Marco_LEC
Selenow	4.525741798608612e-6	0.7424029796778225	0.78	0.393	0.0952804420861071	3.7094467114637253e-4	0.48452364417195914	0.803	0.696	1	3.7094467114637253e-4	9.051463114878401e-6	Marco_LEC
Herc6	8.455659866711051e-6	0.9745007046976203	0.527	0.071	0.17801700717386776	2.5768025313849084e-4	0.8195989144231863	0.583	0.261	1	2.5768025313849084e-4	1.6911248235238335e-5	Marco_LEC
Cmpk2	8.806286081853155e-6	0.9499579347465742	0.533	0.036	0.18539874088125446	1.419344756676342e-5	1.0419942553264956	0.614	0.174	0.2988146516230703	1.419344756676342e-5	1.761249461303177e-5	Marco_LEC
Plaur	1.0324848121770178e-5	0.9742447914905594	0.553	0.143	0.21736902750762754	0.0021914018453931218	0.5815136827325745	0.535	0.217	1	0.0021914018453931218	2.064958964105161e-5	Marco_LEC
Lgals9	2.304051602184945e-5	0.7719294694052015	0.627	0.286	0.4850719838079965	1.0677578665537672e-5	0.8228006564034058	0.739	0.435	0.22479506364556462	2.304051602184945e-5	2.13550433203892e-5	Marco_LEC
Lipg	1.1088420463157724e-5	0.9070300526014846	0.46	0	0.23344451601085955	9.746840024886116e-5	0.8429350444637177	0.491	0.087	1	9.746840024886116e-5	2.2176717973247088e-5	Marco_LEC
Svbp	1.3010628598110403e-5	0.9420220715218399	0.62	0.214	0.2739127638760183	3.7137465548249147e-4	0.8238764439451098	0.57	0.304	1	3.7137465548249147e-4	2.6021087919764273e-5	Marco_LEC
Irgm2	3.4963252319504e-4	0.645389375416264	0.427	0.071	1	1.3093215450442268e-5	0.8823002232840068	0.55	0.087	0.27565146487816106	3.4963252319504e-4	2.618625946859371e-5	Marco_LEC
Samd9l	1.3923330943592799e-5	0.8538005161954525	0.66	0.286	0.29312788635545917	2.5068727670002468e-5	0.9029838054144714	0.706	0.348	0.527771923636562	2.5068727670002468e-5	2.784646802804105e-5	Marco_LEC
Ifih1	2.9873052353636966e-5	0.8357190089854575	0.553	0.179	0.628917371201119	1.427766575160369e-5	0.9414082197496957	0.588	0.174	0.30058769706851246	2.9873052353636966e-5	2.8555127651468067e-5	Marco_LEC
BC005537	1.7808266859157357e-5	0.773144099871044	0.7	0.286	0.37491744218583983	1.5931478445191425e-5	0.7232014997777848	0.739	0.391	0.3354054157066151	1.7808266859157357e-5	3.1862703078377386e-5	Marco_LEC
Tor3a	8.535047609221293e-4	0.6606988834397726	0.467	0.179	1	1.6885477758000816e-5	0.9538588747798986	0.586	0.174	0.3554899632391912	8.535047609221293e-4	3.3770670396642486e-5	Marco_LEC
Nid1	8.853810854954969e-5	0.7867933212961158	0.62	0.25	1	1.928860782621466e-5	0.627977371094268	0.747	0.522	0.4060830605652972	8.853810854954969e-5	3.8576843602037447e-5	Marco_LEC
Rhoc	2.3849012116807786e-5	0.8599237777624826	0.647	0.286	0.5020932520951543	1.95222748881543e-4	0.6731015309249689	0.701	0.522	1	1.95222748881543e-4	4.769745545823659e-5	Marco_LEC
F11r	3.6423871882975697e-4	0.5608018602036993	0.713	0.393	1	2.675313613109825e-5	0.610055601278996	0.749	0.522	0.5632337749680114	3.6423871882975697e-4	5.350555653190362e-5	Marco_LEC
Gbp6	6.183366729287048e-4	0.6745170666905154	0.507	0.179	1	2.7123133895520655e-5	0.8503171184266574	0.65	0.217	0.5710233379023963	6.183366729287048e-4	5.424553212664902e-5	Marco_LEC
Oasl2	2.96976884235583e-5	0.8246122550081387	0.487	0.071	0.6252254343811728	6.643399721206358e-5	0.8584994171921745	0.552	0.13	1	6.643399721206358e-5	5.9394494894418856e-5	Marco_LEC
Timp1	0.004799775904167329	0.6478868053592075	0.42	0.179	1	3.1590275350605e-5	0.9203753931133215	0.524	0.087	0.6650700669562871	0.004799775904167329	6.317955275571323e-5	Marco_LEC
Cd200	0.0011431013428140476	0.5926299404672576	0.427	0.071	1	3.262769683170874e-5	0.858611998561664	0.601	0.13	0.6869109013979641	0.0011431013428140476	6.525432909681697e-5	Marco_LEC
Ms4a4d	0.008148790085464553	0.588558341320068	0.327	0.107	1	3.318350955641578e-5	0.8508972639538602	0.468	0	0.6986124266912214	0.008148790085464553	6.63659179675251e-5	Marco_LEC
Cflar	3.590674566653009e-5	0.7797786569337296	0.593	0.214	0.7559447165174579	1.0364494453275449e-4	0.7231744072397903	0.634	0.391	1	1.0364494453275449e-4	7.181220203867587e-5	Marco_LEC
Slfn9	3.632002411155948e-5	0.8103500757978845	0.5	0.071	0.7646454676206618	5.156485720209915e-4	0.7214966546410446	0.483	0.13	1	5.156485720209915e-4	7.263872907896744e-5	Marco_LEC
Nsd3	3.650355973968064e-5	0.8817766038383246	0.58	0.214	0.7685094431994964	1.0270768210689163e-4	0.698810461489665	0.655	0.391	1	1.0270768210689163e-4	7.300578696948755e-5	Marco_LEC
Tor1aip2	4.036609134463088e-5	0.8157645554138374	0.56	0.214	0.8498273210785139	0.005247918065506406	0.4640187502375709	0.632	0.478	1	0.005247918065506406	8.073055326793137e-5	Marco_LEC
Isg20	4.050472229879169e-5	0.8264806684960697	0.487	0.071	0.8527459185564614	3.3815661295683475e-4	0.7339084459649992	0.483	0.087	1	3.3815661295683475e-4	8.10078039650549e-5	Marco_LEC
Ifit3b	9.043567949076812e-4	0.5988028982616578	0.367	0.036	1	4.141720551129322e-5	0.7878606647767917	0.46	0	0.8719564276292561	9.043567949076812e-4	8.283269563767413e-5	Marco_LEC
Adamts1	4.6078854268942574e-5	0.8549399537321583	0.627	0.143	0.970098118924048	7.589917398457596e-4	0.6797225194693958	0.66	0.348	1	7.589917398457596e-4	9.21555852770744e-5	Marco_LEC
Son	4.86266454300472e-5	0.7044820211858505	0.78	0.321	1	0.04910353912189682	0.3122772669988485	0.691	0.478	1	0.04910353912189682	9.725092630944865e-5	Marco_LEC
