gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Stmn1	1.8465124001651612e-47	-0.4065374871304297	0.104	0.32	3.887462556067714e-43	3.497604402032061e-44	-0.3395392121406356	0.136	0.373	7.363506547598097e-40	3.497604402032061e-44	3.693024800330341e-47	BEC
Arhgap18	1.9292409705176823e-47	-0.40953934947362935	0.207	0.443	4.061631015230876e-43	2.946710131403148e-42	-0.35132912968376906	0.248	0.505	6.203708839643048e-38	2.946710131403148e-42	3.8584819410353798e-47	BEC
Abhd17a	6.6584433082986635e-40	-0.37092543967081903	0.367	0.55	1.4018020696961178e-35	1.3143942686047636e-46	-0.4038284208631934	0.365	0.594	2.7671942536936087e-42	6.6584433082986635e-40	2.6287885372095353e-46	BEC
Tsc22d1	1.4950761811542364e-46	-0.49408163794780063	0.439	0.629	3.147583884184014e-42	9.352190655926636e-26	-0.3619372360009937	0.446	0.607	1.9689166987922347e-21	9.352190655926636e-26	2.9901523623084657e-46	BEC
Ppic	1.6507370342522354e-45	-0.4657829608986122	0.435	0.61	3.475296678211231e-41	1.473531587168442e-34	-0.3915722196371245	0.455	0.632	3.102226050465721e-30	1.473531587168442e-34	3.301474068504468e-45	BEC
Dusp3	1.2111226639283145e-44	-0.47145513947768336	0.409	0.602	2.5497765443682804e-40	2.944995698495194e-19	-0.30076740997465057	0.492	0.598	6.2000994440419316e-15	2.944995698495194e-19	2.422245327856628e-44	BEC
Nxpe2	1.9767652947274417e-44	-0.36970990807582615	0.166	0.381	4.161683974989683e-40	6.314561612707745e-38	-0.2910918804402419	0.182	0.402	1.3294046563233614e-33	6.314561612707745e-38	3.9535305894548983e-44	BEC
C130074G19Rik	2.643114523064342e-44	-0.4915618392044313	0.446	0.595	5.5645490054073585e-40	2.3361038866529638e-24	-0.3399257401460365	0.49	0.592	4.9181995125704844e-20	2.3361038866529638e-24	5.286229046128663e-44	BEC
Plgrkt	1.0884510709010841e-35	-0.2576638835705562	0.212	0.424	2.2915160395680524e-31	1.1850432973173457e-43	-0.2702605413458441	0.218	0.485	2.494871653842208e-39	1.0884510709010841e-35	2.3700865946347113e-43	BEC
Ttc28	2.0309448980070637e-43	-0.34202216138539665	0.222	0.439	4.275748293774271e-39	1.1941358509014644e-32	-0.2611105152468362	0.286	0.513	2.514014206902853e-28	1.1941358509014644e-32	4.061889796014151e-43	BEC
Tpp1	2.3067095072167884e-43	-0.2803901657193233	0.202	0.431	4.8563155255435044e-39	2.2414457089225997e-35	-0.25791766738384486	0.247	0.48	4.718915650994749e-31	2.2414457089225997e-35	4.613419014433586e-43	BEC
Eif3f	3.128822951214805e-36	-0.33076189749076024	0.657	0.687	6.587110959192529e-32	6.9212221944617234e-43	-0.3519347443689057	0.668	0.704	1.4571249086000267e-38	3.128822951214805e-36	1.3842444388923377e-42	BEC
Pltp	3.699047497861215e-42	-0.44087314781807946	0.238	0.456	7.787604697247216e-38	3.4440731531880266e-25	-0.35436380101306675	0.307	0.485	7.250807209406752e-21	3.4440731531880266e-25	7.398094995722429e-42	BEC
Ptms	4.418652378659531e-42	-0.4310616338252554	0.614	0.69	9.302588852791911e-38	2.3453491037695905e-25	-0.31345470716402857	0.665	0.7	4.937663468166119e-21	2.3453491037695905e-25	8.837304757319116e-42	BEC
Pglyrp1	3.0901067507392124e-18	-0.37134713015750886	0.266	0.407	6.505601742331264e-14	8.656273876075857e-42	-0.5353788407736081	0.28	0.534	1.8224053391302502e-37	3.0901067507392124e-18	1.7312547752151724e-41	BEC
Cnpy2	1.0318783542006042e-41	-0.33277678532636185	0.266	0.483	2.172413499098532e-37	1.732938841323477e-31	-0.2689412787007215	0.293	0.513	3.648356142638316e-27	1.732938841323477e-31	2.063756708401226e-41	BEC
Scp2	2.2644424505352198e-41	-0.3852520235419924	0.392	0.564	4.767330691111798e-37	2.437698028085202e-40	-0.37933654569157	0.399	0.605	5.132085658527776e-36	2.437698028085202e-40	4.528884901070429e-41	BEC
Nrp1	3.117559587597501e-41	-0.5360106812758351	0.491	0.623	6.563398199769019e-37	2.098346990301793e-18	-0.3443460882259576	0.516	0.605	4.417649918682365e-14	2.098346990301793e-18	6.235119175195038e-41	BEC
Bsg	3.5309638275778395e-31	-0.28585982908511365	0.697	0.703	7.433738146199625e-27	6.986647458028033e-41	-0.34146145928556104	0.698	0.75	1.4708988893386418e-36	3.5309638275778395e-31	1.3973294916055996e-40	BEC
H2afz	2.9773008765653754e-28	-0.3423027350301019	0.672	0.71	6.268111535433085e-24	7.322554787817459e-41	-0.37200332585027307	0.699	0.764	1.5416174594792094e-36	2.9773008765653754e-28	1.4645109575634968e-40	BEC
Psen2	7.768903431109648e-34	-0.2540650073022287	0.172	0.364	1.6355872393515142e-29	8.452993224199345e-41	-0.2827316849068333	0.197	0.439	1.779608663490688e-36	7.768903431109648e-34	1.6905986448398757e-40	BEC
Tspan6	6.976855684447452e-35	-0.26060237475036663	0.182	0.388	1.468837427246722e-30	2.363571324058928e-40	-0.25444527760370117	0.195	0.441	4.976026708541261e-36	6.976855684447452e-35	4.7271426481178755e-40	BEC
Ifngr1	7.640594102557428e-33	-0.3930460257049259	0.5	0.605	1.6085742764114152e-28	3.5698677110991903e-40	-0.4106622658723076	0.472	0.634	7.515642492177125e-36	7.640594102557428e-33	7.139735422198345e-40	BEC
Spint2	4.688672784517369e-29	-0.411448185446507	0.265	0.437	9.871062813244416e-25	4.8286535811637135e-40	-0.4677669357992899	0.266	0.499	1.0165764384423966e-35	4.688672784517369e-29	9.657307162327487e-40	BEC
Anp32a	5.090667518731137e-40	-0.44025013843528116	0.535	0.648	1.0717382327184663e-35	1.8307701252282405e-27	-0.3613536625549605	0.555	0.646	3.854320344643015e-23	1.8307701252282405e-27	1.0181335037462274e-39	BEC
Lxn	2.0525461844935033e-22	-0.2681358417501003	0.256	0.413	4.321225482214173e-18	1.6566803293219897e-39	-0.32679389185105423	0.276	0.524	3.487809097321585e-35	2.0525461844935033e-22	3.313360658644002e-39	BEC
Nr4a1	4.301759863857766e-39	-0.5055214292586037	0.309	0.508	9.056495041379755e-35	6.889504377868955e-31	-0.44097211206575215	0.357	0.553	1.450447356672751e-26	6.889504377868955e-31	8.603519727715533e-39	BEC
Hmg20b	5.092058725112904e-39	-0.3780117483697146	0.361	0.544	1.0720311233980196e-34	1.0117968971693991e-28	-0.29556445050133107	0.376	0.557	2.130136007610736e-24	1.0117968971693991e-28	1.0184117450225836e-38	BEC
Glmp	3.757381229266107e-33	-0.30084412298145324	0.287	0.468	7.910414701973935e-29	1.9558464184445016e-38	-0.29813962448386255	0.299	0.534	4.117643464751209e-34	3.757381229266107e-33	3.911692836888985e-38	BEC
Prcp	4.263906193344925e-38	-0.32358522373700493	0.203	0.411	8.97680170884907e-34	4.175033518053065e-38	-0.29131439134535086	0.234	0.474	8.789698065557118e-34	4.263906193344925e-38	8.350067036106128e-38	BEC
Tmem59	8.116428339212618e-38	-0.3442185253161584	0.647	0.677	1.7087516582544325e-33	2.4743292477169645e-22	-0.250906547305883	0.675	0.689	5.209205365218526e-18	2.4743292477169645e-22	1.6232856678425238e-37	BEC
Cyb5r3	1.2443813774221731e-37	-0.44067350866953375	0.386	0.554	2.619796113886901e-33	1.3490030668787966e-32	-0.3763822561151279	0.411	0.6	2.8400561566999305e-28	1.3490030668787966e-32	2.488762754844352e-37	BEC
Ech1	2.121351961757553e-37	-0.36217559412803585	0.356	0.535	4.466082285088176e-33	1.1088443088956049e-34	-0.31356182688218626	0.343	0.559	2.334449923517917e-30	1.1088443088956049e-34	4.2427039235151085e-37	BEC
Ergic3	1.7853831518266462e-25	-0.27597994193303255	0.343	0.486	3.7587671495406384e-21	2.272966577592474e-37	-0.3069645100178383	0.344	0.561	4.7852765358054355e-33	1.7853831518266462e-25	4.5459331551849435e-37	BEC
Vamp5	2.248597870954959e-36	-0.40933590573399237	0.539	0.645	4.733973097721475e-32	2.3974656063647067e-19	-0.27151921218802066	0.618	0.679	5.047384341079617e-15	2.3974656063647067e-19	4.4971957419099035e-36	BEC
Fabp5	2.3686681498267563e-36	-0.5439033462097086	0.25	0.462	4.98675705583027e-32	1.0111003703485831e-26	-0.431795893793703	0.312	0.524	2.128669609694872e-22	1.0111003703485831e-26	4.7373362996534925e-36	BEC
Mtch1	3.0836603769702236e-36	-0.3957481500557589	0.533	0.629	6.492030191635412e-32	2.333812676627412e-24	-0.31837508678748333	0.499	0.607	4.9133758281036906e-20	2.333812676627412e-24	6.167320753940458e-36	BEC
H1f0	7.253240945821169e-36	-0.35417162832775284	0.255	0.468	1.5270248163237307e-31	1.4079807414715256e-34	-0.3160608871118638	0.283	0.524	2.964221855020003e-30	1.4079807414715256e-34	1.4506481891642336e-35	BEC
Cd34	1.1904551806837748e-35	-0.30889704894253933	0.721	0.759	2.506265291893551e-31	7.050759392349311e-33	-0.2686322629109765	0.752	0.764	1.4843963748713004e-28	7.050759392349311e-33	2.38091036136754e-35	BEC
St3gal6	8.57088097391867e-30	-0.37240225324208953	0.48	0.59	1.8044275714390975e-25	5.094741908711501e-35	-0.39862961621463683	0.454	0.621	1.0725960140410323e-30	8.57088097391867e-30	1.0189483817423034e-34	BEC
Ctsz	1.9362013392211813e-30	-0.345643836060659	0.419	0.544	4.076284679462353e-26	8.877500354221148e-35	-0.37388101446017746	0.416	0.588	1.868980149574178e-30	1.9362013392211813e-30	1.7755000708442347e-34	BEC
Plk2	3.1623923262318052e-34	-0.41232627229531127	0.576	0.67	6.657784564415819e-30	1.9354923255242625e-17	-0.3092077207050692	0.555	0.617	4.07479199292623e-13	1.9354923255242625e-17	6.324784652463628e-34	BEC
Nucb1	6.7262479924214694e-34	-0.3699938967999847	0.451	0.59	1.416076989844492e-29	1.6847537447743752e-28	-0.3217466864174793	0.492	0.634	3.546912058873492e-24	1.6847537447743752e-28	1.3452495984843031e-33	BEC
Tmem256	8.14768044139976e-33	-0.3754918863391744	0.378	0.53	1.7153311633278915e-28	6.499707318917888e-24	-0.3000180378263404	0.448	0.592	1.368383381851783e-19	6.499707318917888e-24	1.6295360882799543e-32	BEC
Tie1	1.0594505470147036e-32	-0.38779006645545844	0.514	0.59	2.230461236630055e-28	2.3681944781976845e-19	-0.28443036552157075	0.551	0.609	4.9857598349495855e-15	2.3681944781976845e-19	2.118901094029421e-32	BEC
Nenf	3.9795862916926206e-27	-0.25044373670795245	0.277	0.452	8.378223019900475e-23	2.7974571055520927e-32	-0.29083388738531696	0.284	0.515	5.889486444318821e-28	3.9795862916926206e-27	5.594914211104219e-32	BEC
Meox1	2.1895106246014492e-24	-0.3593508321992104	0.463	0.583	4.609576717973431e-20	3.377107111078362e-32	-0.39632484655707045	0.466	0.629	7.109823600953275e-28	2.1895106246014492e-24	6.754214222156712e-32	BEC
Nostrin	1.4104508002101835e-28	-0.3141176052389029	0.187	0.361	2.9694220696824994e-24	1.7933076515645947e-31	-0.28814833634478315	0.222	0.437	3.7754505988389414e-27	1.4104508002101835e-28	3.586615303129175e-31	BEC
Rabac1	3.1504855498172504e-31	-0.32545857717149307	0.567	0.639	6.632717228030257e-27	2.109665277030861e-25	-0.2890739769442777	0.6	0.667	4.441478307733072e-21	2.109665277030861e-25	6.300971099634508e-31	BEC
Cd24a	2.3467642703284017e-23	-0.2504132091587802	0.16	0.319	4.940642818322384e-19	6.3362296430178365e-31	-0.2795728515670548	0.171	0.375	1.333966426744545e-26	2.3467642703284017e-23	1.267245928603578e-30	BEC
Cav2	1.010097771030116e-30	-0.4004196074071865	0.502	0.62	2.1265588373497032e-26	7.893979519462401e-14	-0.2568728344172695	0.511	0.613	1.6619195082324193e-9	7.893979519462401e-14	2.0201955420602337e-30	BEC
Chst2	1.0425316521291864e-30	-0.4198517292145514	0.249	0.414	2.1948418872275762e-26	2.1692271326803832e-29	-0.35255185010972817	0.279	0.466	4.566873882432011e-25	2.1692271326803832e-29	2.0850633042583827e-30	BEC
Cxcl1	2.346105171395126e-8	-0.25246761168774756	0.52	0.56	4.939255217338159e-4	1.641715610865474e-30	-0.43016759838261	0.605	0.7	3.456303875555082e-26	2.346105171395126e-8	3.2834312217309575e-30	BEC
Stap2	3.0610225769403436e-23	-0.2714382319732738	0.273	0.423	6.444370831232506e-19	4.007168680910656e-30	-0.2723239172064682	0.258	0.462	8.436292223921204e-26	3.0610225769403436e-23	8.01433736182135e-30	BEC
Cbx3	6.603311767060626e-18	-0.28121724958378025	0.517	0.571	1.3901952263192736e-13	5.569121945508768e-30	-0.34895021333990817	0.521	0.65	1.172467243187961e-25	6.603311767060626e-18	1.1138243891017545e-29	BEC
Slc9a3r2	1.0633887269757327e-29	-0.43680728981137584	0.47	0.625	2.23875228690201e-25	7.661768135326434e-12	-0.26341039275823774	0.496	0.592	1.613032045530274e-7	7.661768135326434e-12	2.1267774539514606e-29	BEC
Higd2a	5.640818550171166e-29	-0.3332926274318977	0.397	0.537	1.1875615293675355e-24	9.352852973960415e-21	-0.26758238944804597	0.443	0.582	1.9690561366078861e-16	9.352852973960415e-21	1.1281637100342292e-28	BEC
Kdelr1	3.576452737578394e-21	-0.2663346405206695	0.443	0.548	7.529505948423792e-17	6.445357738854602e-29	-0.30935243264909457	0.424	0.596	1.3569411647610592e-24	3.576452737578394e-21	1.289071547770929e-28	BEC
Romo1	4.6326026150828174e-18	-0.28665989442515977	0.473	0.544	9.753018285533855e-14	4.605306797720839e-28	-0.32506128022488623	0.5	0.629	9.695552401241682e-24	4.6326026150828174e-18	9.210613595441723e-28	BEC
Eva1b	9.215170777742615e-28	-0.3308919204300675	0.404	0.545	1.9400699038381528e-23	3.679717697192137e-18	-0.25982713899259974	0.455	0.584	7.746909667898607e-14	3.679717697192137e-18	1.8430341555485272e-27	BEC
Itih5	2.470352382173493e-16	-0.35099499943868984	0.237	0.355	5.200832870189855e-12	3.035036010135606e-27	-0.4133930140596223	0.251	0.429	6.389661312138491e-23	2.470352382173493e-16	6.0700720202712304e-27	BEC
Ddit4	1.3826653593071965e-19	-0.266234547248118	0.262	0.413	2.910925380949441e-15	3.754872209154322e-27	-0.2573868741037153	0.225	0.431	7.905132461932594e-23	1.3826653593071965e-19	7.509744418308654e-27	BEC
Erp29	4.975758829530204e-22	-0.2644124464914632	0.362	0.498	1.047546506380994e-17	1.6107503791819123e-25	-0.2786926841793527	0.368	0.553	3.3911127732916795e-21	4.975758829530204e-22	3.221500758363842e-25	BEC
Glul	4.4191160292709475e-25	-0.3938897709751622	0.456	0.596	9.303564976424125e-21	1.5208391138794723e-14	-0.29899245697426724	0.459	0.569	3.201822586450453e-10	1.5208391138794723e-14	8.838232058541888e-25	BEC
Ndufv3	1.2592082044277797e-24	-0.295101114327709	0.39	0.524	2.6510110327818046e-20	5.607758129731047e-25	-0.28303182674473687	0.432	0.6	1.1806013190522772e-20	1.2592082044277797e-24	1.1215516259462148e-24	BEC
Mpc1	7.076437300362456e-21	-0.26627167488338155	0.391	0.522	1.4898023448453079e-16	5.749013112419461e-25	-0.279485187014783	0.397	0.571	1.2103397305576693e-20	7.076437300362456e-21	1.1498026224838916e-24	BEC
Fkbp3	4.309994547168625e-21	-0.3211749584975301	0.41	0.531	9.073831520154106e-17	1.1539920755880458e-24	-0.3048225103144079	0.397	0.563	2.4294995167355127e-20	4.309994547168625e-21	2.3079841511760883e-24	BEC
Ost4	2.0761073948424756e-19	-0.2543944221933172	0.614	0.626	4.370828898361864e-15	1.4506799096563033e-24	-0.2749094252908967	0.645	0.691	3.0541164137994156e-20	2.0761073948424756e-19	2.9013598193126066e-24	BEC
Paip2	1.347799022566628e-23	-0.3048314498408225	0.449	0.551	2.8375212822095216e-19	5.961553915879718e-18	-0.25300922474788606	0.466	0.578	1.255085945910157e-13	5.961553915879718e-18	2.695598045133255e-23	BEC
Oit1	1.4644365925402112e-19	-0.26315986721792606	0.101	0.227	3.0830783582749066e-15	2.5549858605787987e-23	-0.2760014775374677	0.113	0.259	5.379011732276545e-19	1.4644365925402112e-19	5.1099717211576003e-23	BEC
Ndufa6	6.2108065126346e-21	-0.2855825735012767	0.548	0.596	1.3075610951049624e-16	3.882473225517066e-23	-0.29208559671860956	0.557	0.642	8.17377088168108e-19	6.2108065126346e-21	7.764946451034171e-23	BEC
Gna12	2.931966108472963e-22	-0.2779717378660124	0.354	0.489	6.172668248168129e-18	5.55900053630205e-23	-0.253112738589149	0.36	0.53	1.1703363829076708e-18	2.931966108472963e-22	1.1118001072604148e-22	BEC
Ndufb10	1.8603657844405151e-22	-0.2888534434866459	0.425	0.534	3.916628085982617e-18	7.441024685861722e-21	-0.2629364264499462	0.44	0.578	1.5665589271144683e-16	7.441024685861722e-21	3.720731568881048e-22	BEC
Fbln2	9.897845283207703e-22	-0.4002173744236477	0.181	0.32	2.0837933674737178e-17	1.8434174026529164e-16	-0.29862902466590924	0.203	0.34	3.880946657805185e-12	1.8434174026529164e-16	1.9795690566415443e-21	BEC
Hmgb2	4.248734744844609e-21	-0.38793667332458026	0.419	0.544	8.944861258321355e-17	2.1615730100660683e-14	-0.31439055787308834	0.487	0.602	4.5507596580920935e-10	2.1615730100660683e-14	8.497469489689235e-21	BEC
Mrps21	5.285641559355069e-20	-0.2511955756359099	0.393	0.504	1.1127861174910228e-15	7.303823238059466e-21	-0.2715866774430534	0.429	0.561	1.5376739063086593e-16	5.285641559355069e-20	1.4607646476118934e-20	BEC
Tgfb1	2.146292544488198e-17	-0.285865456337281	0.495	0.556	4.5185896939110033e-13	4.7648039661619365e-19	-0.2964718413361277	0.471	0.565	1.0031341789960725e-14	2.146292544488198e-17	9.529607932323861e-19	BEC
Cldn5	1.4570849582716635e-17	-0.3627078899688174	0.425	0.547	3.067600962649333e-13	1.3210453285939832e-9	-0.2509179155758914	0.499	0.594	2.781196730288913e-5	1.3210453285939832e-9	2.9141699165433227e-17	BEC
Prss23	4.353104737120455e-16	-0.2769022280451414	0.26	0.392	9.164591403059694e-12	2.5024817256786442e-17	-0.25831561354920984	0.294	0.456	5.268474777071249e-13	4.353104737120455e-16	5.0049634513573136e-17	BEC
F2r	6.470762939705043e-10	-0.26255712402120285	0.409	0.466	1.3622897216961026e-5	6.6383488703579595e-15	-0.2509815407393955	0.43	0.551	1.3975715876764612e-10	6.470762939705043e-10	1.3276697740715832e-14	BEC
Ypel3	3.477347180446292e-102	-0.7136605799129833	0.021	0.847	7.320859018993578e-98	1.2933487789265062e-75	-0.7820685664684518	0.025	0.788	2.7228871842739735e-71	1.2933487789265062e-75	6.954694360892606e-102	CD34+ SC
Gas1	6.504519392635858e-78	-1.0767395097188106	0.103	0.879	1.3693964677316272e-73	7.990580294001199e-43	-1.2233070994412727	0.137	1	1.6822568692960725e-38	7.990580294001199e-43	1.300903878527164e-77	CD34+ SC
Lrrc17	2.3170061852012216e-74	-0.7567932974966514	0.095	0.847	4.877993121704132e-70	1.5360965962828183e-34	-0.5455623117880115	0.062	0.697	3.2339441641542176e-30	1.5360965962828183e-34	4.63401237040246e-74	CD34+ SC
Tcea3	1.4683977109311276e-70	-0.568203926098152	0.05	0.734	3.091417700823303e-66	1.7744335637760712e-34	-0.4012983301097331	0.03	0.515	3.735714981817763e-30	1.7744335637760712e-34	2.936795421862265e-70	CD34+ SC
Pink1	1.225658764071663e-67	-0.4959054212485147	0.062	0.75	2.5803793960000723e-63	2.0982763831644878e-32	-0.3794508787457498	0.043	0.576	4.417501269476196e-28	2.0982763831644878e-32	2.451317528143348e-67	CD34+ SC
Plin3	2.586603152201555e-66	-0.5673438158461479	0.099	0.831	5.445575616329934e-62	2.3769364892798937e-26	-0.4967186870778417	0.095	0.727	5.00416439088096e-22	2.3769364892798937e-26	5.173206304403121e-66	CD34+ SC
Scd2	4.53445163767325e-65	-0.8864410398546733	0.142	0.863	9.546381032793494e-61	8.893561049656709e-11	-0.42183551531224933	0.224	0.788	1.8723614077842269e-6	8.893561049656709e-11	9.068903275346507e-65	CD34+ SC
Anpep	9.826068220122038e-65	-0.5620785836937616	0.068	0.75	2.0686821423822925e-60	5.988717864064415e-30	-0.5330064036575473	0.08	0.727	1.2608047719214813e-25	5.988717864064415e-30	1.9652136440243924e-64	CD34+ SC
Akap12	2.37198768182671e-64	-1.018453489563841	0.235	0.911	4.993745666549773e-60	1.4381282994516812e-16	-0.7771000988271282	0.246	0.818	3.0276915088356247e-12	1.4381282994516812e-16	4.7439753636533995e-64	CD34+ SC
Mapk3	3.195908966942844e-64	-0.5381068025170885	0.091	0.815	6.72834714810477e-60	9.624712206211662e-23	-0.4167522746054093	0.104	0.727	2.026290660773741e-18	9.624712206211662e-23	6.391817933885713e-64	CD34+ SC
Ldb2	6.682200493041514e-64	-0.48244334165045927	0.037	0.661	1.4068036698000299e-59	4.917585949105729e-18	-0.33089739531977735	0.052	0.455	1.035299369865229e-13	4.917585949105729e-18	1.3364400986083214e-63	CD34+ SC
Mxd4	2.053378076195937e-63	-0.8211403315887651	0.208	0.895	4.322976863815306e-59	2.75958987290519e-29	-0.8197339710675624	0.198	0.97	5.809764559427297e-25	2.75958987290519e-29	4.1067561523919064e-63	CD34+ SC
Pi15	1.3170593908042347e-62	-0.7418735625958962	0.093	0.766	2.7728051354601552e-58	9.651411530412631e-29	-0.7500028793528891	0.116	0.818	2.0319116694977713e-24	9.651411530412631e-29	2.634118781608467e-62	CD34+ SC
Dnm1	5.469071301315653e-62	-0.5146569437592504	0.062	0.694	1.1514035810659844e-57	1.7103831395362438e-43	-0.47034548076984356	0.028	0.576	3.600869623665654e-39	1.7103831395362438e-43	1.0938142602631423e-61	CD34+ SC
Ablim1	9.485659031679218e-62	-0.7191367670183105	0.134	0.831	1.9970157959394259e-57	3.2590233843852844e-27	-0.6743397843244872	0.149	0.909	6.861221931146339e-23	3.2590233843852844e-27	1.8971318063358275e-61	CD34+ SC
1810058I24Rik	9.461603613742678e-61	-0.7458075004574183	0.216	0.903	1.991951408801246e-56	1.0982203310902259e-26	-0.8421864339050711	0.207	0.939	2.3120832630442523e-22	1.0982203310902259e-26	1.892320722748546e-60	CD34+ SC
Mxra8	3.041836934490243e-59	-0.8092409184606322	0.231	0.903	6.403979298182308e-55	2.9477527955248975e-27	-0.741123841491871	0.17	0.909	6.205903960418567e-23	2.9477527955248975e-27	6.083673868980492e-59	CD34+ SC
