gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	lec_type
Iqsec1	1.638774302657244e-9	-0.256178913372073	0.048	0.335	3.4176638081916825e-5	7.087314994351209e-9	-0.3290283096017097	0.024	0.349	1.4780595420719447e-4	1.7893927349264193e-10	-0.29853922202948086	0.032	0.283	3.7317785486890474e-6	7.087314994351209e-9	5.368178203818693e-10	Marco_LEC
Uqcc3	1.1489881680421649e-15	-0.3857749924901919	0.048	0.461	2.3962148244519348e-11	7.10416773584702e-9	-0.3362801693941392	0.085	0.441	1.481574181310896e-4	2.668068063674559e-13	-0.30120382649710054	0.025	0.338	5.564255946793293e-9	7.10416773584702e-9	3.44696450412648e-15	Marco_LEC
Ostf1	1.9059290757158234e-19	-0.5711232249531548	0.167	0.7	3.97481508740535e-15	7.14141640262064e-9	-0.4275507009317289	0.232	0.67	1.4893423907665345e-4	1.0617015199535736e-14	-0.4889995144215908	0.172	0.587	2.2141785198631776e-10	7.14141640262064e-9	5.71778722714745e-19	Marco_LEC
Dusp2	4.411670585601327e-21	-0.7079807742812321	0.063	0.587	9.200539006271567e-17	7.190568898268225e-9	-0.4945665457772152	0.122	0.521	1.4995931437338384e-4	1.0536984266112801e-12	-0.47701834392964787	0.089	0.427	2.1974880686978248e-8	7.190568898268225e-9	1.3235011756803912e-20	Marco_LEC
Mmrn2	1.635903655107731e-15	-0.517679928934171	0.079	0.532	3.4116770727271726e-11	4.1509929602723184e-14	-0.6117156355539092	0.012	0.494	8.65689581864792e-10	7.205101024730148e-9	-0.2672538783162443	0.096	0.372	1.5026238187074723e-4	7.205101024730148e-9	4.907710965323186e-15	Marco_LEC
Rtraf	2.3358952956328003e-13	-0.41468896912965436	0.206	0.684	4.871509639042205e-9	2.2114104005602613e-11	-0.5426642348561967	0.183	0.663	4.6118963903684247e-7	7.2174681008522125e-9	-0.32474998729305493	0.185	0.515	1.505202972432729e-4	7.2174681008522125e-9	7.007685886896784e-13	Marco_LEC
Thsd7a	1.3295233862618775e-17	-0.43758147038311146	0.037	0.377	2.7727210220491454e-13	7.2393667559326094e-9	-0.4102597403189407	0.026	0.294	1.5097699369497457e-4	9.67180146844059e-12	-0.32164034310387823	0.014	0.229	2.017054196243285e-7	7.2393667559326094e-9	3.988570158785613e-17	cLEC
Asap1	1.6157353546405248e-14	-0.35448248309060104	0.071	0.487	3.3696160821028145e-10	7.239396356641971e-9	-0.3771143235531202	0.073	0.406	1.509776110177683e-4	2.8450678349333283e-13	-0.33917536029625256	0.045	0.365	5.933388969753456e-9	7.239396356641971e-9	4.8472060639215054e-14	Marco_LEC
Reep3	7.328022632047577e-9	-0.3796170957974273	0.294	0.71	1.5282591199135222e-4	4.2263210026294207e-10	-0.5231668921433059	0.232	0.686	8.813992450983657e-6	9.651386885159773e-11	-0.42131976535249516	0.178	0.549	2.0127967349000706e-6	7.328022632047577e-9	2.8954160652684914e-10	Marco_LEC
Gamt	5.314916163837101e-13	-0.2939300828648441	0	0.326	1.1084257659682275e-8	7.387413943923792e-9	-0.299078293168743	0	0.318	1.5406451780053068e-4	1.7113213883205006e-11	-0.26664912284033165	0.006	0.256	3.568960755342404e-7	7.387413943923792e-9	1.5944748491502845e-12	Marco_LEC
Pdcd6ip	2.579704612168373e-9	-0.2864826791349621	0.206	0.616	5.379973968677142e-5	4.096578010728746e-12	-0.5123143728289523	0.134	0.617	8.5434134413748e-8	7.4425281189910405e-9	-0.2649684014172598	0.178	0.498	1.5521392392155815e-4	7.4425281189910405e-9	1.2289734032135886e-11	Marco_LEC
Pde2a	1.3018449113013215e-18	-0.4229554048045031	0.016	0.357	2.714997562518906e-14	7.673597337884935e-9	-0.37743134833681935	0.061	0.343	1.600328724815903e-4	1.8598985997383817e-11	-0.3427491535681688	0.068	0.322	3.878818529754395e-7	7.673597337884935e-9	3.905534733903967e-18	cLEC
Cebpa	2.037087626102063e-10	-0.27526221057845957	0.063	0.381	4.248346244235852e-6	7.037832476272853e-9	-0.31966586062969093	0.037	0.375	1.4677399629267035e-4	7.673845271545594e-9	-0.25554311397077606	0.032	0.249	1.6003804313808337e-4	7.673845271545594e-9	6.11126287706128e-10	Marco_LEC
Phldb2	3.163702879894778e-23	-0.6315799509647526	0.181	0.648	6.59790235602056e-19	7.735437123123922e-9	-0.4936518668504869	0.219	0.531	1.6132254120274938e-4	1.5126122489404477e-11	-0.4396084926955313	0.201	0.514	3.1545528451653037e-7	7.735437123123922e-9	9.491108639684282e-23	cLEC
Plgrkt	7.671631920533878e-11	-0.28552009357228225	0.085	0.34	1.5999188370273403e-6	7.748425756951082e-9	-0.35172359209636794	0.035	0.306	1.6159341916121482e-4	6.194700898450458e-10	-0.2853695585797613	0.064	0.299	1.291904872371843e-5	7.748425756951082e-9	2.3014895759836019e-10	cLEC
Cyb5r3	8.967485597455829e-15	-0.4484878484371836	0.19	0.7	1.8701691213494133e-10	7.789664072368878e-9	-0.4477184122316124	0.232	0.655	1.6245344422925295e-4	1.667853650880122e-10	-0.3522834761015626	0.185	0.556	3.4783087889104947e-6	7.789664072368878e-9	2.690245679236725e-14	Marco_LEC
Atp6v0a2	2.117975409893789e-12	-0.349467513588211	0.135	0.542	4.417037717333497e-8	7.836504431776155e-9	-0.34292760668488187	0.11	0.494	1.6343029992469172e-4	6.36679365509129e-12	-0.34134762365477594	0.121	0.464	1.3277948167692885e-7	7.836504431776155e-9	6.353926229667926e-12	Marco_LEC
Ypel3	2.139783293180038e-20	-0.43197843762833976	0.021	0.394	4.462518057926969e-16	7.877175748225692e-9	-0.35108812610187184	0.018	0.278	1.642785002292468e-4	9.288820995091838e-15	-0.37703785269759194	0.027	0.304	1.9371836185264028e-10	7.877175748225692e-9	6.419349879540106e-20	cLEC
Tmpo	3.706881848057764e-14	-0.329173769766905	0.048	0.445	7.730702094124467e-10	7.944055147903954e-9	-0.35076252722341644	0.073	0.437	1.6567327010953698e-4	3.784611720874018e-9	-0.25839255974306685	0.057	0.314	7.892807743882764e-5	7.944055147903954e-9	1.1120645544172885e-13	Marco_LEC
Ap2a2	7.947824561347246e-9	-0.41885923750222626	0.37	0.8	1.6575188122689683e-4	2.341095594605164e-9	-0.7366218737789344	0.077	0.795	4.8823548625490696e-5	4.626200951490103e-13	-0.47887266315139165	0.356	0.839	9.64794208433261e-9	7.947824561347246e-9	1.387860285446392e-12	fLEC
Cyb5a	2.299816815324533e-10	-0.513543086392456	0.437	0.835	4.796267968359313e-6	7.957135252837301e-9	-0.5339403172550519	0.451	0.847	1.6594605569792193e-4	7.864155178939075e-16	-0.646973793881445	0.325	0.744	1.640069562567744e-11	7.957135252837301e-9	2.359246553681722e-15	Marco_LEC
Phyhd1	6.506644500178055e-23	-0.8492053787119493	0.148	0.913	1.3569607105121334e-18	7.969546979782094e-9	-0.7463578097353961	0.115	0.822	1.6620490226335556e-4	7.425513971775994e-29	-0.8285665578996871	0.154	0.886	1.5485909388138836e-24	7.969546979782094e-9	2.227654191532808e-28	fLEC
Scand1	2.045122596035844e-16	-0.46165635525763193	0.151	0.684	4.265103174032753e-12	7.987282260689263e-9	-0.3987405688182103	0.22	0.628	1.665747715466746e-4	5.0533517706217985e-11	-0.4220803579270321	0.178	0.536	1.053876511763176e-6	7.987282260689263e-9	6.135367788107503e-16	Marco_LEC
Rps17	6.313313724521282e-17	-0.34119094066271227	0.944	0.982	1.3166415772489135e-12	8.041632434013967e-9	-0.41596559536692057	0.846	0.991	1.6770824441136127e-4	3.7053878472326656e-19	-0.38399224971214974	0.885	0.973	7.727586355403724e-15	8.041632434013967e-9	1.1116163541697942e-18	fLEC
Fam173a	1.2168918219022298e-14	-0.37807268610279016	0.056	0.458	2.5378278945771e-10	8.089426128220209e-9	-0.31885279606467304	0.061	0.421	1.6870498190403246e-4	2.288405744195883e-14	-0.3920715822714702	0.032	0.365	4.772470179520514e-10	8.089426128220209e-9	3.650675465706637e-14	Marco_LEC
Nucks1	1.767320458114613e-15	-0.47056983159445703	0.183	0.687	3.6857468153980254e-11	8.104049898946809e-9	-0.44140611412414504	0.171	0.59	1.690099606425357e-4	1.5757070780304618e-11	-0.3636317142752532	0.159	0.543	3.286137111232528e-7	8.104049898946809e-9	5.30196137434381e-15	Marco_LEC
Fus	6.322134825368577e-14	-0.5378589078866851	0.563	0.91	1.3184812178306167e-9	4.176823530922599e-12	-0.583565526089963	0.512	0.866	8.710765473739081e-8	8.118742455954017e-9	-0.40983046843050586	0.503	0.741	1.6931637391892103e-4	8.118742455954017e-9	1.8966404476104554e-13	Marco_LEC
Gstt2	1.5927513529182928e-12	-0.28166268622501267	0.008	0.332	3.3216829465111e-8	8.122410123583257e-9	-0.3548640022446869	0.012	0.341	1.693928631273288e-4	1.3581881444715732e-10	-0.25818334654252684	0.013	0.253	2.832501375295466e-6	8.122410123583257e-9	4.7782540587472674e-12	Marco_LEC
Flt4	1.549548651605847e-17	-0.6023189851548506	0.214	0.723	3.2315837129239936e-13	8.128328588930977e-9	-0.48978315292829133	0.268	0.716	1.6951629272215552e-4	7.521577399478343e-12	-0.5011771308065738	0.204	0.57	1.5686249666612084e-7	8.128328588930977e-9	4.648645954817542e-17	Marco_LEC
Coa3	4.770134646586154e-16	-0.38860948787115646	0.032	0.452	9.948115805455424e-12	8.179656220913092e-9	-0.4149195954989071	0.11	0.46	1.7058673048714253e-4	4.987906163071101e-12	-0.34109709182422837	0.07	0.379	1.0402278303084781e-7	8.179656220913092e-9	1.431040393975842e-15	Marco_LEC
Samm50	4.83466865883005e-11	-0.28695171162134314	0.095	0.465	1.0082701487990069e-6	8.231680749300249e-9	-0.3405935250947837	0.073	0.437	1.716717020266567e-4	1.3093915396482408e-9	-0.2720563085081894	0.07	0.338	2.730736055936406e-5	8.231680749300249e-9	1.4504005975788972e-10	Marco_LEC
Crybg3	2.379264401061455e-13	-0.3406002570078952	0.032	0.39	4.961955908413664e-9	8.275324837655275e-9	-0.3391915395010378	0.012	0.333	1.7258189948930077e-4	4.09406425217428e-12	-0.29683397741593526	0.006	0.27	8.53817099790946e-8	8.275324837655275e-9	7.137793203182683e-13	Marco_LEC
Bnip3l	1.6725929189933653e-17	-0.8236462447054288	0.238	0.874	3.488192532560663e-13	8.317846917788275e-9	-0.8730404586018548	0.15	0.899	1.734686974704745e-4	1.1466403999150105e-14	-0.7201287114811029	0.288	0.907	2.3913185540227543e-10	8.317846917788275e-9	5.0177787569800915e-17	Ptx3_LEC
Gria3	5.872791484251333e-13	-1.2651492116913776	0	0.687	1.2247706640406156e-8	8.331303508582963e-9	-1.1566748521628403	0	0.566	1.737493346714977e-4	3.2060440299780754e-11	-0.9875352286476292	0	0.492	6.686204824519277e-7	8.331303508582963e-9	1.7618374452743703e-12	tzLEC
Gdi2	8.399806731841847e-9	-0.32236528616596327	0.61	0.773	1.751779693925617e-4	1.6924387993164243e-10	-0.42553871576650903	0.509	0.75	3.529581115974403e-6	2.173140672383402e-50	-0.38327934947002285	0.564	0.79	4.532084872255585e-46	8.399806731841847e-9	6.51942201715021e-50	B cells
Eml4	5.0685315353692444e-11	-0.30675260696499673	0.127	0.506	1.0570422517012559e-6	8.441138825999007e-9	-0.3274432643859047	0.11	0.502	1.7603995021620928e-4	6.07118337525234e-13	-0.3287395507359061	0.051	0.369	1.2661452929088756e-8	8.441138825999007e-9	1.821355012574596e-12	Marco_LEC
Smad1	3.8523410349651584e-21	-0.5591640167958822	0.362	0.756	8.034057228419838e-17	6.848007807314531e-12	-0.5653210327207726	0.377	0.682	1.4281520282154453e-7	8.482966490849518e-9	-0.3781958561504871	0.397	0.626	1.7691226616666669e-4	8.482966490849518e-9	1.1557023104895457e-20	cLEC
Npl	3.51499002423448e-19	-0.48277790347723487	0.016	0.484	7.330511695541008e-15	8.501539885604149e-9	-0.3308095337119078	0.049	0.418	1.772996143142745e-4	6.35520161749527e-14	-0.3564580166064763	0.045	0.386	1.3253772973286384e-9	8.501539885604149e-9	1.0544970072703381e-18	Marco_LEC
Myo6	4.2584947850803146e-14	-0.40613799667732225	0.071	0.471	8.881090874284996e-10	8.67078928071978e-9	-0.40821292706507584	0.085	0.444	1.8082931044941102e-4	5.6104915843405776e-12	-0.3087900390387104	0.07	0.396	1.1700680199142274e-7	8.67078928071978e-9	1.2775484355240413e-13	Marco_LEC
Dock10	6.221897651866599e-9	-0.4525388615473369	0.444	0.887	1.2975767552967792e-4	8.694319341782682e-9	-0.679832740684866	0.308	0.872	1.8132002987287783e-4	5.730542574589161e-10	-0.4302577629631835	0.423	0.812	1.1951046539305695e-5	8.694319341782682e-9	1.7191627713915798e-9	fLEC
Pak2	6.963044433640867e-17	-0.5350023373796825	0.214	0.732	1.4521429166358029e-12	8.711108894075456e-9	-0.4335578821965492	0.232	0.663	1.8167017598594363e-4	8.325619203357891e-11	-0.3951671950363287	0.197	0.577	1.7363078848602882e-6	8.711108894075456e-9	2.088913330092248e-16	Marco_LEC
Ccdc12	8.306147868115446e-17	-0.45954497200393135	0.079	0.542	1.7322471378954763e-12	8.817205914108457e-9	-0.39629975428406117	0.134	0.513	1.8388282933873187e-4	4.512145301139858e-15	-0.44116973570721757	0.083	0.457	9.410079025527174e-11	8.817205914108457e-9	2.49184436043462e-16	Marco_LEC
Idh2	1.3882881835654824e-22	-0.4560200102296299	0.016	0.411	2.8952750068258133e-18	8.859215714463254e-9	-0.33868911103059807	0.035	0.306	1.8475894372513117e-4	1.6456707084453853e-16	-0.3867756113116108	0.018	0.313	3.4320462624628508e-12	8.859215714463254e-9	4.164864550696449e-22	cLEC
Mbd3	6.296570803813226e-13	-0.33154319472260835	0.103	0.51	1.3131498411352483e-8	8.865215063272128e-9	-0.35068652729516564	0.098	0.467	1.8488406014454024e-4	2.592900817261978e-10	-0.2928347840635611	0.108	0.423	5.407494654399855e-6	8.865215063272128e-9	1.8889712411427803e-12	Marco_LEC
Tspan14	2.371704392214282e-19	-0.5009586799757783	0.032	0.503	4.946189509962886e-15	8.933753987353146e-9	-0.3561576413660734	0.085	0.437	1.8631343940624987e-4	8.995996938051671e-16	-0.40836214793447134	0.038	0.403	1.876115161430676e-11	8.933753987353146e-9	7.115113176642808e-19	Marco_LEC
Slain2	1.1511458469162984e-14	-0.3560527220779971	0.048	0.448	2.4007146637439403e-10	8.934975919321221e-9	-0.33459092601788687	0.061	0.414	1.8633892279744407e-4	3.8208192759630924e-11	-0.2667615376794089	0.038	0.314	7.96831860002103e-7	8.934975919321221e-9	3.453437540748859e-14	Marco_LEC
Gchfr	8.664710109956824e-16	-0.4533994271923063	0.103	0.577	1.8070252934314957e-11	8.96555379772751e-9	-0.3959869022186999	0.098	0.487	1.8697662445160722e-4	8.634992979038882e-15	-0.4374106616263515	0.07	0.454	1.800827785778559e-10	8.96555379772751e-9	2.5994130329870297e-15	Marco_LEC
Chrac1	1.6844982422924007e-14	-0.3485477961101334	0.048	0.452	3.5130210843008017e-10	8.986045210294334e-9	-0.3664732329256937	0.061	0.398	1.8740397286068832e-4	1.0771723157170767e-11	-0.32976319828881084	0.045	0.334	2.2464428644279636e-7	8.986045210294334e-9	5.053494726877129e-14	Marco_LEC
Hspg2	2.3114448186820858e-11	-0.4076207259610931	0.198	0.632	4.82051816936149e-7	9.055131818040918e-9	-0.45181679169539596	0.207	0.625	1.8884477406524335e-4	4.8351373955744666e-17	-0.5929271913171884	0.115	0.532	1.008367903847055e-12	9.055131818040918e-9	1.450541218672336e-16	Marco_LEC
Plcb4	5.334634635152382e-21	-0.5805542041859079	0.119	0.7	1.1125380531610294e-16	9.074173265947096e-9	-0.3901312643836408	0.195	0.625	1.892418834613267e-4	2.466565602268209e-21	-0.6259429187468248	0.064	0.553	5.1440225635303503e-17	9.074173265947096e-9	7.399696806804586e-21	Marco_LEC
Dhx36	8.656053428007994e-16	-0.38099499956908256	0.063	0.506	1.8052199424110672e-11	9.111294525242053e-9	-0.3800537467045039	0.11	0.475	1.90016047323923e-4	1.5586754145131093e-9	-0.2741247886459667	0.083	0.355	3.2506175769670896e-5	9.111294525242053e-9	2.5968160284023825e-15	Marco_LEC
Lamtor4	8.190270269336078e-18	-0.731137084627699	0.048	0.793	1.708080864670039e-13	9.1324463183879e-9	-0.8579262716136027	0	0.809	1.9045716796997964e-4	5.879781693579962e-22	-0.8454858243257074	0.045	0.872	1.226228472196101e-17	9.1324463183879e-9	1.763934508073979e-21	Ptx3_LEC
Calcrl	4.4926779009865625e-12	-0.6281070226940706	0.381	0.839	9.369479762507476e-8	9.1324463183879e-9	-0.9931429664189823	0	0.809	1.9045716796997964e-4	7.013804691956816e-9	-0.5267759540569227	0.303	0.791	1.462728968507594e-4	9.1324463183879e-9	1.3478033702899164e-11	Ptx3_LEC
Lhfp	3.446264387099473e-23	-0.6507566712096171	0.245	0.653	7.187184379295951e-19	9.212734399022275e-9	-0.5139129729721348	0.342	0.6	1.9213157589160955e-4	3.06628382975356e-9	-0.42542406260065563	0.269	0.528	6.394734926951049e-5	9.212734399022275e-9	1.0338793161298358e-22	cLEC
Setbp1	3.3168294256638405e-13	-0.33178147208882536	0.063	0.455	6.91724776722194e-9	9.241840706485928e-9	-0.31602825348386704	0.049	0.395	1.9273858793376403e-4	4.788293367935272e-12	-0.29158678767186536	0.025	0.311	9.985985818829009e-8	9.241840706485928e-9	9.95048827698824e-13	Marco_LEC
Usp24	1.6691828070344525e-18	-0.4652549835555409	0.016	0.468	3.4810807440703505e-14	9.265436528312446e-9	-0.33615970379041427	0.061	0.395	1.9323067879795607e-4	2.4373580781445293e-11	-0.29216762901630194	0.038	0.321	5.083110271970416e-7	9.265436528312446e-9	5.0075484211033314e-18	Marco_LEC
Oaz1	1.1496182003437811e-14	-0.581672574339025	0.421	0.861	2.3975287568169553e-10	9.396412998106414e-9	-0.5180745924845902	0.439	0.816	1.9596219307550927e-4	1.7461981876430235e-10	-0.4764706193290388	0.42	0.768	3.6416963203295255e-6	9.396412998106414e-9	3.4488546010313185e-14	Marco_LEC
H2afv	1.5402304789897516e-21	-0.5411440735488255	0.122	0.537	3.212150663933127e-17	9.631999763725344e-9	-0.41294558849136626	0.149	0.445	2.0087535507249204e-4	2.0741540106780576e-16	-0.49296801009085267	0.119	0.467	4.325648189269089e-12	9.631999763725344e-9	4.620691436969236e-21	cLEC
Stc2	4.209807987164428e-18	-0.5327263914429604	0.087	0.577	8.779554557231413e-14	9.667552107005866e-9	-0.4222987960468221	0.122	0.498	2.0161679919160734e-4	5.964630210404646e-16	-0.4859128312653461	0.038	0.406	1.243923630379889e-11	9.667552107005866e-9	1.2629423961493275e-17	Marco_LEC
Ripor1	3.4856851481521563e-13	-0.2932331093476049	0.063	0.439	7.269396376471322e-9	9.675883604254439e-9	-0.33375867321001057	0.073	0.425	2.0179055256672632e-4	1.3736951071433473e-11	-0.2979751441629546	0.057	0.352	2.864841145947451e-7	9.675883604254439e-9	1.045705544445285e-12	Marco_LEC
Mcrip1	5.372469179716663e-15	-0.41355387923794845	0.087	0.523	1.12042844742991e-10	9.682645414560406e-9	-0.38310512031759	0.134	0.498	2.0193157012065728e-4	3.63280519356233e-11	-0.3287598740849349	0.083	0.392	7.576215231174239e-7	9.682645414560406e-9	1.6117407539149884e-14	Marco_LEC
Poglut3	1.9285907695672075e-16	-0.35411132902682807	0.037	0.352	4.022076049932411e-12	9.767782784491717e-9	-0.32881308511973967	0.026	0.286	2.0370710997057477e-4	2.4915904710909537e-11	-0.2631708980632295	0.05	0.299	5.196211927460184e-7	9.767782784491717e-9	5.785772308701608e-16	cLEC
Klf3	2.3612071261888646e-16	-0.46489889460451816	0.111	0.59	4.924297461666877e-12	9.844848730791237e-9	-0.3905737316648268	0.159	0.556	2.0531432028065124e-4	1.159313536821601e-12	-0.38331449247967064	0.108	0.474	2.417748381041449e-8	9.844848730791237e-9	7.083621378566555e-16	Marco_LEC
Tle5	3.16532844064356e-9	-0.34078489058606065	0.761	0.915	6.601292462962145e-5	9.996238722976828e-9	-0.3707976861595599	0.763	0.887	2.0847155856768175e-4	3.602688213757435e-37	-0.4463560205534651	0.615	0.912	7.51340626979113e-33	9.996238722976828e-9	1.0808064641272354e-36	T cells
Gm11837	1.5105626344865108e-13	-0.30676996339426266	0.008	0.355	3.1502783742216184e-9	1.0002683474715326e-8	-0.33127925091134314	0.012	0.33	2.0860596386518813e-4	2.0275889751824177e-10	-0.2962707896539357	0.006	0.235	4.228536807742932e-6	1.0002683474715326e-8	4.5316879034588454e-13	Marco_LEC
Cdc42ep5	2.436013804527195e-11	-0.2785424513876789	0.04	0.365	5.080306789341465e-7	1.0013467263014116e-8	-0.35002936962681713	0.061	0.406	2.0883085977015938e-4	2.393169672959704e-10	-0.2893728902929066	0.038	0.29	4.990955352957463e-6	1.0013467263014116e-8	7.308041413403568e-11	Marco_LEC
Lrg1	1.0150396906879473e-8	-0.3412348076313275	0.399	0.667	2.1168652749297141e-4	1.0319776031027931e-10	-0.5865709387069851	0.307	0.616	2.152189291270875e-6	4.342114442351944e-9	-0.4333919047013234	0.393	0.65	9.055479669524978e-5	1.0150396906879473e-8	3.095932808988888e-10	cLEC
Rpl11	1.9722157517079573e-12	-0.41031224279865164	0.651	0.929	4.113055950186945e-8	1.0213019338377832e-8	-0.44663871418028944	0.622	0.927	2.1299251830186967e-4	1.0782013799543825e-15	-0.44618607211073025	0.65	0.898	2.2485889778948648e-11	1.0213019338377832e-8	3.2346041398631427e-15	Marco_LEC
Arf1	2.1532502270388783e-12	-0.45281890351990073	0.262	0.765	4.490603348489581e-8	1.0256459566091397e-8	-0.4775270737076901	0.28	0.747	2.138984642508361e-4	6.56279882168661e-10	-0.40168628420475394	0.236	0.608	1.3686716942627425e-5	1.0256459566091397e-8	6.459750681102735e-12	Marco_LEC
Rpl10-ps3	6.812472085808132e-13	-0.5021947786285581	0.262	0.729	1.4207410534952859e-8	1.0307283783191464e-8	-0.4933159424528575	0.28	0.701	2.1495840329845798e-4	8.501946595635015e-11	-0.3907394659732214	0.172	0.536	1.7730809625196824e-6	1.0307283783191464e-8	2.043741625741047e-12	Marco_LEC
Sltm	4.1138015971511634e-17	-0.47870896555718745	0.095	0.574	8.579333230858751e-13	1.0337891008914365e-8	-0.45242446537002184	0.171	0.533	2.1559671699090908e-4	5.167494837616937e-12	-0.33466872236416645	0.108	0.444	1.0776810483850123e-7	1.0337891008914365e-8	1.2341404791453467e-16	Marco_LEC
Mrpl38	1.7978824143561095e-13	-0.3834090763054637	0.095	0.49	3.749483775139666e-9	1.0431766028589672e-8	-0.3296655945232765	0.11	0.502	2.175544805262376e-4	3.001193724368359e-10	-0.3112168318350378	0.102	0.406	6.258989512170213e-6	1.0431766028589672e-8	5.393647243067361e-13	Marco_LEC
