gene	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	subtype
Mast2	6.240508746526216e-10	-0.260125044615939	0.173	0.448	1.3014580990880424e-5	3.686321321519607e-8	-0.2825629824877347	0.175	0.477	7.68782311602914e-4	2.6389690602697825e-9	-0.3321834252500534	0.158	0.468	5.5035699751926315e-5	3.686321321519607e-8	1.8721526227895492e-9	Cxcl9+ TRC
Idh1	3.712607393053119e-8	-0.6733839100177919	0.091	0.83	7.74264271821228e-4	6.558163260033376e-14	-0.7582055078969346	0.086	0.889	1.3677049478799606e-9	1.77138174207114e-11	-0.6277012877970689	0.1	0.865	3.6942166230893624e-7	3.712607393053119e-8	1.9674489780098846e-13	FDC
Rora	9.53416331614463e-16	-0.3601559885959147	0.124	0.448	1.988349759581963e-11	2.6053092056635394e-11	-0.4045687913527639	0.123	0.432	5.433372348411312e-7	3.730407987093508e-8	-0.29007090622044807	0.131	0.404	7.779765857083512e-4	3.730407987093508e-8	2.8602489948433725e-15	Cxcl9+ TRC
Smarca2	1.3621479073156373e-10	-0.8440174007099503	0.136	0.97	2.8407594607067616e-6	4.272039544150705e-15	-0.8911185821004771	0.086	0.944	8.909338469326295e-11	3.760520975307667e-8	-0.5930808845872396	0.2	0.897	7.84256649400414e-4	3.760520975307667e-8	1.2816118632452053e-14	FDC
Serf2	3.8374127648870166e-8	-0.8289640057496889	0.409	0.995	8.002924321171873e-4	1.2761953996316909e-15	-0.9042987053057929	0.429	0.989	2.661505505931891e-11	2.197705010423665e-15	-0.9015729674264666	0.375	1	4.583313799238553e-11	3.8374127648870166e-8	3.828586198895052e-15	FDC
Vps28	6.649012959852419e-12	-0.42580590124249984	0.127	0.466	1.386651652777222e-7	4.488375569013952e-20	-0.46679106067741893	0.192	0.555	9.360507249178596e-16	3.8553953773201146e-8	-0.27140530319500655	0.174	0.328	8.040427059401099e-4	3.8553953773201146e-8	1.3465126707041789e-19	Marco_LEC
Hcfc1r1	3.4441189863059263e-13	-0.3426814392220853	0.25	0.597	7.182710145941009e-9	3.8585124946609437e-8	-0.3373334410140259	0.234	0.545	8.046927807615398e-4	3.017923057111954e-8	-0.2976468971848053	0.203	0.532	6.29387853560698e-4	3.8585124946609437e-8	1.0332356958914227e-12	Cxcl9+ TRC
Mpnd	1.0917940414144028e-10	-0.25246481555262806	0.199	0.507	2.276936473369737e-6	3.939629065262465e-8	-0.2748552349057507	0.184	0.5	8.216096415604871e-4	3.093607058088848e-10	-0.272615499801652	0.164	0.511	6.451717519644293e-6	3.939629065262465e-8	3.275382123885602e-10	Cxcl9+ TRC
Ppic	1.2563991414980597e-20	-0.5830035111772254	0.531	0.836	2.6202204095942037e-16	3.959961517278428e-8	-0.4895367531866579	0.527	0.727	8.258499744284162e-4	1.691055778497069e-16	-0.6602210667499593	0.438	0.83	3.5266968260556377e-12	3.959961517278428e-8	3.769197424494162e-20	Cxcl9+ TRC
Rangap1	2.3143003962782724e-9	-0.3590580239833018	0.259	0.522	4.826473476438337e-5	2.1904201218818396e-11	-0.45696160971824584	0.216	0.591	4.5681211641845765e-7	3.983863468684611e-8	-0.37018454751715313	0.192	0.489	8.308347263941756e-4	3.983863468684611e-8	6.571260365501598e-11	Cxcl9+ TRC
Eci2	4.0023942961504695e-8	-0.5343338319140607	0	0.695	8.346993304621805e-4	2.40481649680413e-10	-0.4947427209895122	0.057	0.761	5.0152448040850135e-6	3.287652635435506e-13	-0.5654092912045084	0.025	0.786	6.856399571200748e-9	4.0023942961504695e-8	9.862957906303287e-13	FDC
Bloc1s1	4.944633812630339e-17	-0.49781739075760173	0.43	0.821	1.0312033816240571e-12	4.0302788414939516e-8	-0.4408022696415806	0.461	0.727	8.405146523935636e-4	1.727743807141246e-14	-0.5680956027003092	0.342	0.745	3.6032097097930686e-10	4.0302788414939516e-8	1.483390143789095e-16	Cxcl9+ TRC
Ndufb11	7.049457412685516e-9	-0.3506902571097851	0.187	0.49	1.4701643434155643e-4	3.4309890898155553e-14	-0.3903252531998219	0.259	0.542	7.155327746810341e-10	4.1274590037738705e-8	-0.29781212362514287	0.22	0.373	8.607815752370406e-4	4.1274590037738705e-8	1.0292967269446308e-13	Marco_LEC
Lbh	4.263225131234132e-8	-0.588272337305298	0.045	0.785	8.890956011188782e-4	2.2262105974352724e-10	-0.5759670758862676	0.057	0.75	4.64276220095126e-6	2.0080670957670512e-11	-0.5342738981513481	0.05	0.77	4.187823928222185e-7	4.263225131234132e-8	6.024201287180181e-11	FDC
Fads2	8.720242390026295e-15	-0.371528475828552	0.195	0.537	1.8186065504399839e-10	4.3481381959728434e-8	-0.3826553920882214	0.187	0.477	9.068042207701365e-4	3.200648158059801e-11	-0.3709324815201599	0.154	0.489	6.674951733633716e-7	4.3481381959728434e-8	2.6160727170078765e-14	Cxcl9+ TRC
Use1	4.353224557280641e-8	-0.6266884121012732	0.091	0.795	9.078649814208777e-4	1.5226105392128209e-12	-0.6635752265337135	0.057	0.822	3.175404279528338e-8	6.63747737117611e-12	-0.5635796601456237	0.075	0.833	1.3842459057587776e-7	4.353224557280641e-8	4.5678316176315055e-12	FDC
Cuedc2	4.4422536237327684e-8	-0.6055820477706849	0.091	0.83	9.264319932294689e-4	2.7870432984058886e-11	-0.5726068667242973	0.086	0.828	5.812378798825481e-7	1.7610686505699185e-14	-0.6802188719295184	0	0.778	3.672708670763565e-10	4.4422536237327684e-8	5.2832059517096767e-14	FDC
Rasl11a	7.505394579488125e-16	-0.37739574980357865	0.116	0.433	1.5652500395522486e-11	4.467794760883138e-8	-0.39239415623414525	0.125	0.386	9.317585973821784e-4	7.951974481250412e-16	-0.3424654069816724	0.079	0.404	1.6583842780647732e-11	4.467794760883138e-8	2.251618373846427e-15	Cxcl9+ TRC
Cd302	7.399279017893279e-10	-0.36268199731179374	0.16	0.463	1.5431196391816433e-5	1.0894787166112264e-12	-0.3657090458227372	0.241	0.509	2.2721078634927126e-8	4.484224807573252e-8	-0.2588836093096414	0.153	0.305	9.351850836194017e-4	4.484224807573252e-8	3.2684361498301185e-12	Marco_LEC
Mgst1	4.7017789054392175e-8	-0.7821373284759797	0.136	0.905	9.805559907293487e-4	6.962767694872034e-10	-0.6637446714037881	0.229	0.922	1.4520852027655628e-5	5.392094296057849e-10	-0.7163272034444547	0.175	0.937	1.1245212654428644e-5	4.7017789054392175e-8	1.617628287945119e-9	FDC
Eif3h	3.943652930438528e-14	-0.5390716740438525	0.193	0.581	8.22448818642955e-10	1.2034521699259953e-13	-0.4239083149611917	0.361	0.594	2.509799500380663e-9	4.737027339192672e-8	-0.332584482092408	0.34	0.47	9.879070515886317e-4	4.737027339192672e-8	1.1830958791315126e-13	Marco_LEC
Ak1	4.7401207709580046e-8	-0.6704030791859208	0.045	0.74	9.88552186783292e-4	7.433109643339402e-14	-0.7084498738233131	0	0.783	1.5501750161184323e-9	3.688844836744193e-15	-0.6726976532588426	0	0.802	7.693085907030014e-11	4.7401207709580046e-8	1.1066534510232505e-14	FDC
Cox5b	2.6398216486788636e-10	-0.9695584975798599	0.182	0.965	5.5053480483197705e-6	4.792987071405833e-8	-0.6787369182283509	0.343	0.956	9.995774537416863e-4	1.029666443490919e-10	-0.7844616332193759	0.275	0.952	2.1473693679003117e-6	4.792987071405833e-8	3.0889993301546995e-10	FDC
Ttc28	4.8496200916539416e-8	-0.6012661305318454	0	0.69	0.0010113882701144295	4.538077717933502e-10	-0.539501619523857	0.057	0.733	9.464161080750319e-6	8.202334272303996e-12	-0.5823508676563057	0.025	0.73	1.7105968124889984e-7	4.8496200916539416e-8	2.4607002816710223e-11	FDC
Hexa	4.8496200916539416e-8	-0.5379931603972468	0	0.69	0.0010113882701144295	2.1019023069636665e-8	-0.43816022994556775	0.057	0.65	4.3835172611727266e-4	1.981179228851463e-11	-0.49445653470438755	0.025	0.714	4.1317492817697263e-7	4.8496200916539416e-8	5.943537686436648e-11	FDC
Cetn2	4.8496200916539416e-8	-0.5585567864496289	0	0.69	0.0010113882701144295	8.127958531300688e-9	-0.46155440078506216	0.057	0.689	1.6950857517027585e-4	1.548207956816679e-10	-0.4936784234717412	0.05	0.73	3.228787693941184e-6	4.8496200916539416e-8	4.6446238697309516e-10	FDC
Mesd	4.8496200916539416e-8	-0.547521626942573	0	0.69	0.0010113882701144295	1.130603369817707e-8	-0.3768624777801126	0.086	0.739	2.357873327754828e-4	4.1009272871919464e-8	-0.3830826233384813	0.075	0.667	8.552483857438804e-4	4.8496200916539416e-8	3.391810071105207e-8	FDC
Psmd8	4.905882337506099e-8	-0.6341452042906529	0.091	0.83	0.0010231217614868969	9.334237944965977e-9	-0.5324387698026428	0.171	0.856	1.9466553234226546e-4	7.804070283380506e-9	-0.4814413925510592	0.15	0.865	1.6275388575990045e-4	4.905882337506099e-8	2.3412210667431e-8	FDC
Ttc3	9.285335125169955e-16	-0.48507899542528377	0.073	0.466	1.936456640354194e-11	7.23127778511657e-16	-0.3899904823436576	0.192	0.509	1.5080829820860605e-11	4.972300529786491e-8	-0.27308164077502844	0.151	0.298	0.0010369732754869727	4.972300529786491e-8	2.1693833355349648e-15	Marco_LEC
Chmp6	1.8626441627769107e-9	-0.677178282622639	0	0.77	3.8845444014712474e-5	5.323182392889923e-13	-0.6326962248175992	0.029	0.811	1.1101496880371935e-8	4.9730392794275475e-8	-0.379973779813991	0.125	0.77	0.001037127341724615	4.9730392794275475e-8	1.5969547178661301e-12	FDC
Gsk3b	4.769445715666028e-44	-0.43505322826657117	0.48	0.867	9.9466790400215e-40	7.211325047167323e-43	-0.5843876502466964	0.456	0.888	1.5039218385867451e-38	5.035213221255827e-8	-0.2609575385867161	0.481	0.732	0.0010500937172929026	5.035213221255827e-8	1.4308337146997957e-43	CD34+ SC
Anapc5	1.9147764219767081e-13	-0.43563048091973733	0.507	0.791	3.993266228032425e-9	3.270487252221823e-8	-0.44348543993929035	0.47	0.727	6.820601164508612e-4	5.0417353168102745e-8	-0.40102142193651646	0.385	0.681	0.0010514539003207827	5.0417353168102745e-8	5.74432926592904e-13	Cxcl9+ TRC
Asah1	2.331053977327344e-8	-0.583098443296381	0.045	0.8	4.8614130697161755e-4	5.056968573737631e-8	-0.4438142183867679	0.171	0.828	0.001054630796052983	9.968192981349698e-10	-0.44763277940413126	0.1	0.802	2.0788666462604794e-5	5.056968573737631e-8	2.9904578914239678e-9	FDC
Cyba	5.150126700848607e-8	-0.7569464190909377	0.409	0.985	0.001074058923461977	4.4017765669767175e-12	-0.8687033052807651	0.286	0.944	9.179905030429944e-8	6.106317500840648e-12	-0.885848780162778	0.225	0.937	1.2734725148003172e-7	5.150126700848607e-8	1.3205329700872058e-11	FDC
Rpl31	5.159861552897468e-8	-0.7096192591763102	0.5	0.985	0.001076089126856767	2.67821304517932e-10	-0.5851839670586179	0.6	0.983	5.5854133057214715e-6	4.795759011303052e-12	-0.8003646377649049	0.425	0.968	1.0001555418072516e-7	5.159861552897468e-8	1.438727703384019e-11	FDC
Psmb6	5.356082367805932e-8	-0.6745184601997742	0.182	0.92	0.0011170109778059273	1.0703982380530672e-8	-0.5695438275618034	0.229	0.878	2.2323155254596716e-4	2.6661727036202464e-11	-0.6248445303355068	0.125	0.913	5.560303173400024e-7	5.356082367805932e-8	7.998518110647507e-11	FDC
Ndufa13	3.0166026995015233e-11	-0.49167701299737404	0.253	0.591	6.291124929810427e-7	6.147840468012245e-12	-0.39665561902406465	0.387	0.615	1.2821321296039538e-7	5.365547121399883e-8	-0.3227636204986928	0.368	0.498	0.0011189848521679455	5.365547121399883e-8	1.844352140392339e-11	Marco_LEC
Scp2	6.441415430226464e-10	-0.3433296400913269	0.5	0.761	1.3433571879737291e-5	5.3763074014348255e-8	-0.40063200693637907	0.432	0.727	0.0011212289085692328	1.0473686378073483e-8	-0.42283775604193	0.398	0.702	2.1842872941472247e-4	5.3763074014348255e-8	1.93242462782319e-9	Cxcl9+ TRC
Plin2	5.416974526966788e-8	-0.6973151867138203	0.182	0.895	0.0011297100375989237	7.087556861932151e-9	-0.6322740931197769	0.229	0.939	1.47810998355595e-4	6.07554445318529e-13	-0.7262205027212031	0.075	0.881	1.2670547957117923e-8	5.416974526966788e-8	1.822663335954479e-12	FDC
Atp6v1e1	5.434129588844629e-8	-0.5835039362345358	0.045	0.775	0.0011332877257535473	2.7910506741351454e-8	-0.41748748087581766	0.143	0.811	5.820736180908846e-4	4.505590615766129e-12	-0.5870085962727339	0.05	0.794	9.396409229180261e-8	5.434129588844629e-8	1.3516771847237485e-11	FDC
Crip1	1.636683806417778e-11	-1.2065229506904587	0.273	0.995	3.4133040782842765e-7	1.4642907587275866e-13	-1.0522157795131815	0.314	0.989	3.053778377326382e-9	5.5317762097574314e-8	-0.7010938448161705	0.425	0.984	0.0011536519285449123	5.5317762097574314e-8	4.392872276182116e-13	FDC
Vamp5	5.23082217184244e-13	-1.10819839421753	0.045	0.95	1.0908879639377409e-8	1.3930633757489624e-14	-0.9855363041443349	0.086	0.911	2.905233670124461e-10	5.656189342002205e-8	-0.5581907731575255	0.2	0.881	0.0011795982872745598	5.656189342002205e-8	4.17919012724684e-14	FDC
Cyba	1.0481705727764135e-31	-0.360918559328277	0.551	0.86	2.1859597295252106e-27	9.341683215207207e-13	-0.2872510733824706	0.614	0.816	1.948208034531463e-8	5.6692062650440044e-8	-0.27066706016103237	0.517	0.803	0.0011823129665749271	5.6692062650440044e-8	3.1445117183292213e-31	CD34+ SC
Eef1b2	5.6997374407595197e-8	-0.7292908746500777	0.5	0.995	0.0011886802432703979	4.585708485747703e-9	-0.7615871607253365	0.4	0.983	9.563495047026835e-5	9.568730534499863e-12	-0.8453380040645878	0.35	0.976	1.9955587529699465e-7	5.6997374407595197e-8	2.8706191603224947e-11	FDC
Ralbp1	9.873911856068741e-33	-0.3667386531649478	0.478	0.814	2.059204317583136e-28	2.8480726214836482e-18	-0.36922537874736117	0.521	0.777	5.939655452104149e-14	5.8253334011471175e-8	-0.2526384626208728	0.394	0.685	0.0012148732808092313	5.8253334011471175e-8	2.962173556820634e-32	CD34+ SC
Ddt	5.8673165755374005e-8	-0.5425612539146657	0	0.685	0.0012236288718283249	1.831732184034909e-8	-0.40005064971974535	0.086	0.733	3.820077469804803e-4	1.630165383696694e-10	-0.453466799871567	0.05	0.73	3.399709907699455e-6	5.8673165755374005e-8	4.890496150292858e-10	FDC
Nuak1	5.8673165755374005e-8	-0.5887979734588579	0	0.685	0.0012236288718283249	6.12958262821098e-9	-0.4815406803872278	0.086	0.733	1.2783244571134e-4	1.2562328015818565e-9	-0.4538653169952822	0.025	0.635	2.619873507698962e-5	5.8673165755374005e-8	3.768698400011214e-9	FDC
Prdx4	5.884622449966655e-8	-0.7332382398877677	0.091	0.84	0.0012272380119405458	1.5411555980356482e-10	-0.6836601750569032	0.143	0.861	3.2140799997033442e-6	1.738218218601252e-13	-0.7640811181817383	0.075	0.881	3.625054094892911e-9	5.884622449966655e-8	5.214654655802863e-13	FDC
Polr2k	1.041816255833783e-9	-0.6844205178082526	0.045	0.85	2.1727078015413544e-5	5.901654084173312e-8	-0.47759260650079066	0.114	0.75	0.0012307899592543443	4.538494889702367e-9	-0.46545432818704047	0.1	0.77	9.465031092474286e-5	5.901654084173312e-8	3.1254487642452035e-9	FDC
Ndufs5	1.0918633694278086e-11	-1.0127114353980322	0.045	0.94	2.2770810569416947e-7	5.917482274056662e-8	-0.6007524751113308	0.286	0.95	0.0012340909282545168	1.8053363336252543e-12	-0.8293834099584694	0.125	0.937	3.7650289237754676e-8	5.917482274056662e-8	5.416009000865993e-12	FDC
Cirbp	5.958621445403914e-8	-0.27475325494992625	0.343	0.627	0.0012426705024389862	1.556099323214178e-8	-0.3326879397972815	0.316	0.682	3.2452451385631684e-4	1.0545986005143605e-8	-0.31176427642954674	0.239	0.596	2.1993653813726988e-4	5.958621445403914e-8	3.163795768177736e-8	Cxcl9+ TRC
Eif1ax	6.63217366218495e-9	-0.6146958316577249	0	0.74	1.3831398172486713e-4	6.002842626525984e-8	-0.35825453131634355	0.114	0.75	0.001251892829761994	3.393277753763734e-10	-0.467547434757257	0.075	0.77	7.076680755474267e-6	6.002842626525984e-8	1.0179833257836919e-9	FDC
Dusp1	2.157062380691615e-8	-0.8658143193448555	0.409	0.97	4.498553594932363e-4	6.09056888806863e-8	-0.5475572142590814	0.657	0.978	0.001270188141606713	9.708511742264724e-10	-0.7486879911473633	0.425	0.984	2.024710123849308e-5	6.09056888806863e-8	2.912553519851768e-9	FDC
Dhrs7	4.0023942961504695e-8	-0.5531133997135952	0	0.695	8.346993304621805e-4	6.275420810378619e-8	-0.34824576363693527	0.086	0.689	0.001308739010004461	2.932046477232199e-14	-0.5588898539986914	0	0.77	6.11478292826775e-10	6.275420810378619e-8	8.796139431696345e-14	FDC
Sh3gl3	5.318867650851806e-12	-0.46799862670943826	0.127	0.47	1.1092498485851442e-7	1.9691368798206386e-10	-0.3420016035930193	0.244	0.494	4.1066349628659414e-6	6.305669622094632e-8	-0.26800396407886556	0.169	0.318	0.0013150473996878355	6.305669622094632e-8	1.5956602952470557e-11	Marco_LEC
Rpl9-ps6	6.30617562101168e-8	-0.6718964884696834	0.136	0.87	0.0013151529257619857	6.790270180230848e-9	-0.593912075466237	0.2	0.878	1.4161108460871433e-4	1.1811386769133487e-9	-0.549905272489728	0.125	0.849	2.4632647107027885e-5	6.30617562101168e-8	3.5434160265547816e-9	FDC
Smap1	6.341479761691707e-8	-0.5819333191829152	0.091	0.83	0.0013225156043008054	1.500837096520557e-11	-0.6064436472799151	0.086	0.844	3.1299957647936216e-7	4.094697641040694e-9	-0.4339600245357841	0.125	0.825	8.539491930390367e-5	6.341479761691707e-8	4.502511289494104e-11	FDC
Pfn1	6.350556732030551e-8	-0.6965336561368869	0.5	1	0.0013244086064649716	1.1755673079548315e-13	-0.7293744083934781	0.571	0.994	2.4516456207398012e-9	2.2263948229175662e-10	-0.6696031892921025	0.5	0.96	4.643146403194584e-6	6.350556732030551e-8	3.5267019238640797e-13	FDC
Tmem59	6.400189623660562e-8	-0.3968896698488379	0.367	0.645	0.0013347595460144102	6.36034537801687e-15	-0.44322244330113925	0.477	0.721	1.3264500285854182e-10	4.19907169074831e-9	-0.3513350226475971	0.43	0.53	8.7571640110556e-5	6.400189623660562e-8	1.9081036134050568e-14	Marco_LEC
Ndufb9	6.474583424572153e-8	-0.833491337171592	0.227	0.96	0.0013502743731945224	4.57385090271094e-11	-0.717948741566383	0.343	0.967	9.538766057603665e-7	6.7129446541244485e-15	-0.9984451337866382	0.15	0.984	1.3999846076176538e-10	6.474583424572153e-8	2.0138833962373233e-14	FDC
Hjurp	1.4732891635257227e-14	-0.4693514328332891	0.093	0.476	3.0725445505328945e-10	5.780305343692538e-19	-0.4386945677533611	0.154	0.488	1.2054826794270787e-14	6.573149116679197e-8	-0.25670977216338897	0.13	0.268	0.0013708302482834465	6.573149116679197e-8	1.7340916031077615e-18	Marco_LEC
Cyb5a	1.6817360781367413e-8	-0.7690533049295245	0.182	0.945	3.507260590954174e-4	1.0523216503984994e-12	-0.8407068862209897	0.171	0.933	2.1946168019060704e-8	6.678191403627145e-8	-0.6397231142976361	0.225	0.929	0.0013927368172264411	6.678191403627145e-8	3.1569649511921752e-12	FDC
Meox2	6.767362317727825e-8	-0.6026254382534219	0.045	0.765	0.0014113334113621378	1.0941243239117698e-10	-0.5878806426440468	0.086	0.811	2.2817962775179956e-6	2.7900381353296726e-11	-0.5641107999460275	0.1	0.857	5.818624531230032e-7	6.767362317727825e-8	8.370114405755508e-11	FDC
Tmem256	7.572974102035811e-13	-0.9672385549805983	0	0.93	1.579343748979568e-8	3.1656878490533796e-10	-0.6145890483024037	0.114	0.867	6.602042009200823e-6	6.770953406208921e-8	-0.5651849628261596	0.175	0.881	0.0014120823328648705	6.770953406208921e-8	2.2718922306090265e-12	FDC
Fis1	6.9685571774019e-8	-0.5697655103339884	0.091	0.865	0.0014532925993471662	2.611347361183224e-12	-0.6506567257614907	0.086	0.872	5.4459649217476136e-8	1.658325329466154e-14	-0.6939537166772803	0.025	0.833	3.458437474601664e-10	6.9685571774019e-8	4.9749759883983806e-14	FDC
Rabac1	6.5367194692190154e-9	-0.41443525721271957	0.307	0.611	1.3632328453056257e-4	4.829475560138417e-16	-0.457515403613371	0.346	0.603	1.007187128066867e-11	7.008233965118056e-8	-0.3282649542008444	0.32	0.449	0.0014615671934253708	7.008233965118056e-8	1.4488426680415185e-15	Marco_LEC
Rap2a	7.016194937517905e-8	-0.3696522800504007	0.529	0.716	0.001463227454219359	1.8160127903487117e-13	-0.6279180211172419	0.471	0.841	3.7872946742722385e-9	1.673554192598586e-13	-0.6009035106022931	0.453	0.83	3.4901972686643513e-9	7.016194937517905e-8	5.020662577794928e-13	Cxcl9+ TRC
Ndufa4	3.6751776886279176e-10	-0.4680310055968595	0.453	0.723	7.664583069633523e-6	3.4430180135719767e-10	-0.33688944372834595	0.575	0.721	7.180414067304358e-6	7.04804333012559e-8	-0.2707145343942511	0.55	0.599	0.0014698694364976917	7.04804333012559e-8	1.0329054037159646e-9	Marco_LEC
Msc	7.087928355240989e-8	-0.6130576316041103	0	0.68	0.0014781874584855082	2.5655112242307284e-9	-0.5037013178595774	0.057	0.7	5.350373658133184e-5	1.1346471759028004e-10	-0.5994849066264331	0.05	0.73	2.36630668534529e-6	7.087928355240989e-8	3.4039415273221823e-10	FDC
Anapc11	4.3439820387610207e-16	-0.5172688650304378	0.443	0.761	9.059374541836108e-12	5.391263322483442e-9	-0.4362836715670147	0.403	0.682	1.1243479659039219e-4	7.26183585299033e-8	-0.4083320494149595	0.344	0.638	0.0015144558671411335	7.26183585299033e-8	1.3031946116283045e-15	Cxcl9+ TRC
Tmem160	7.327944933394223e-8	-0.5393967696560491	0.091	0.825	0.001528242915859365	1.2430062674064395e-11	-0.6278418413904348	0.057	0.8	2.59228957067613e-7	9.888201770556439e-15	-0.6874147918547309	0.025	0.841	2.0621844792495453e-10	7.327944933394223e-8	2.966460531166896e-14	FDC
Nucks1	4.1994172465139965e-20	-0.48486061692128235	0.86	0.94	8.757884667604939e-16	3.273705233629721e-9	-0.413360660889998	0.847	0.886	6.827312264734783e-5	7.332430120184566e-8	-0.36784860743161363	0.821	0.872	0.0015291783015644912	7.332430120184566e-8	1.259825173954194e-19	Cxcl9+ TRC
Ackr4	7.366166273265272e-8	-0.4218278284547947	0	0.172	0.0015362139762894725	3.634742576057366e-11	-0.33042838940620395	0	0.152	7.580255642367637e-7	1.9821699323347065e-14	-0.38511237975103013	0.003	0.144	4.1338153938840303e-10	7.366166273265272e-8	5.946509797004016e-14	Marco_LEC
Mrpl23	1.9127461147005935e-9	-0.2931509442624589	0.113	0.412	3.989032022208088e-5	2.5312880687900887e-14	-0.31845082528305924	0.135	0.418	5.27900126746173e-10	7.4629134060122e-8	-0.25959456360592614	0.151	0.3	0.0015563905908238442	7.4629134060122e-8	7.593864206370097e-14	Marco_LEC
